Algorithm,Dataset,Time_Elapsed,Best_Value,Round
nghc,dag122458_MEDIUM_1,0.0,-inf,
nghc,dag122458_MEDIUM_1,1.2875499725341797,-5252.859500000008,1.0
nghc,dag122458_MEDIUM_1,3.048153877258301,948.1897000001958,1.0
nghc,dag122458_MEDIUM_1,4.89180326461792,2183.521799999961,2.0
nghc,dag122458_MEDIUM_1,7.1939098834991455,3669.7739000000065,3.0
nghc,dag122458_MEDIUM_1,9.592870235443115,5819.077699999424,4.0
nghc,dag122458_MEDIUM_1,12.609022855758667,8313.724800001148,5.0
nghc,dag122458_MEDIUM_1,14.948818922042847,14412.736699999765,6.0
nghc,dag122458_MEDIUM_1,17.225984811782837,25807.1219000008,7.0
nghc,dag122458_MEDIUM_1,19.479639291763306,33399.39120000094,8.0
nghc,dag122458_MEDIUM_1,21.760159969329834,59339.6919000004,9.0
nghc,dag122458_MEDIUM_1,24.735889196395874,147699.40530000167,10.0
nghc,dag122458_MEDIUM_1,27.14794397354126,176709.56500000024,11.0
nghc,dag122458_MEDIUM_1,29.439545392990112,204859.75890000138,12.0
nghc,dag122458_MEDIUM_1,31.698014974594116,221678.09560000143,13.0
nghc,dag122458_MEDIUM_1,34.35227370262146,239883.21680000072,14.0
nghc,dag122458_MEDIUM_1,36.159703731536865,243546.24990000043,15.0
nghc,dag122458_MEDIUM_1,37.950427532196045,249473.7838000004,16.0
nghc,dag122458_MEDIUM_1,39.736733198165894,256572.6755000004,17.0
nghc,dag122458_MEDIUM_1,41.508803844451904,266005.54070000065,18.0
nghc,dag122458_MEDIUM_1,43.27507662773132,267335.28639999987,19.0
nghc,dag122458_MEDIUM_1,45.44920778274536,268751.7119000004,20.0
nghc,dag122458_MEDIUM_1,47.213767766952515,272891.1955999999,21.0
nghc,dag122458_MEDIUM_1,48.974923610687256,276273.84210000007,22.0
nghc,dag122458_MEDIUM_1,1000.0,276273.84210000007,
