Algorithm,Dataset,Time_Elapsed,Best_Value,Round
sasa,dag121037_MEDIUM_1,0.0,-inf,
sasa,dag121037_MEDIUM_1,5.631523132324219,-440195.4199999956,1.0
sasa,dag121037_MEDIUM_1,15.644507646560669,-440195.4199999956,
sasa,dag121037_MEDIUM_1,25.656977653503418,-440195.4199999956,
sasa,dag121037_MEDIUM_1,35.679081439971924,-440195.4199999956,
sasa,dag121037_MEDIUM_1,45.6844322681427,-440195.4199999956,
sasa,dag121037_MEDIUM_1,55.70328950881958,-440195.4199999956,
sasa,dag121037_MEDIUM_1,65.71422624588013,-440195.4199999956,
sasa,dag121037_MEDIUM_1,75.73425054550171,-440195.4199999956,
sasa,dag121037_MEDIUM_1,85.74820303916931,-440195.4199999956,
sasa,dag121037_MEDIUM_1,95.76076102256775,-440195.4199999956,
sasa,dag121037_MEDIUM_1,105.77328658103943,-440195.4199999956,
sasa,dag121037_MEDIUM_1,115.77877378463745,-440195.4199999956,
sasa,dag121037_MEDIUM_1,125.78020739555359,-440195.4199999956,
sasa,dag121037_MEDIUM_1,135.78411746025085,-440195.4199999956,
sasa,dag121037_MEDIUM_1,145.79444360733032,-440195.4199999956,
sasa,dag121037_MEDIUM_1,155.80748295783997,-440195.4199999956,
sasa,dag121037_MEDIUM_1,165.8296868801117,-440195.4199999956,
sasa,dag121037_MEDIUM_1,175.8363757133484,-440195.4199999956,
sasa,dag121037_MEDIUM_1,185.85228443145752,-440195.4199999956,
sasa,dag121037_MEDIUM_1,195.85577392578125,-440195.4199999956,
sasa,dag121037_MEDIUM_1,205.85773754119873,-440195.4199999956,
sasa,dag121037_MEDIUM_1,215.87392497062683,-440195.4199999956,
sasa,dag121037_MEDIUM_1,225.89293599128723,-440195.4199999956,
sasa,dag121037_MEDIUM_1,235.91001772880554,-440195.4199999956,
sasa,dag121037_MEDIUM_1,245.9270794391632,-440195.4199999956,
sasa,dag121037_MEDIUM_1,255.94687676429749,-440195.4199999956,
sasa,dag121037_MEDIUM_1,265.9494786262512,-440195.4199999956,
sasa,dag121037_MEDIUM_1,275.95585775375366,-440195.4199999956,
sasa,dag121037_MEDIUM_1,285.9700849056244,-440195.4199999956,
sasa,dag121037_MEDIUM_1,295.98622369766235,-440195.4199999956,
sasa,dag121037_MEDIUM_1,305.99316143989563,-440195.4199999956,
sasa,dag121037_MEDIUM_1,316.006450176239,-440195.4199999956,
sasa,dag121037_MEDIUM_1,316.9662492275238,317674.7913998527,1.0
sasa,dag121037_MEDIUM_1,326.9692850112915,317674.7913998527,
sasa,dag121037_MEDIUM_1,336.9845652580261,317674.7913998527,
sasa,dag121037_MEDIUM_1,347.005432844162,317674.7913998527,
sasa,dag121037_MEDIUM_1,357.0076792240143,317674.7913998527,
sasa,dag121037_MEDIUM_1,367.01951265335083,317674.7913998527,
sasa,dag121037_MEDIUM_1,377.03377294540405,317674.7913998527,
sasa,dag121037_MEDIUM_1,387.0525462627411,317674.7913998527,
sasa,dag121037_MEDIUM_1,397.0662536621094,317674.7913998527,
sasa,dag121037_MEDIUM_1,407.08352875709534,317674.7913998527,
sasa,dag121037_MEDIUM_1,417.0988440513611,317674.7913998527,
sasa,dag121037_MEDIUM_1,427.11885476112366,317674.7913998527,
sasa,dag121037_MEDIUM_1,437.131014585495,317674.7913998527,
sasa,dag121037_MEDIUM_1,447.13791584968567,317674.7913998527,
sasa,dag121037_MEDIUM_1,457.1515259742737,317674.7913998527,
sasa,dag121037_MEDIUM_1,467.17299938201904,317674.7913998527,
sasa,dag121037_MEDIUM_1,477.1873595714569,317674.7913998527,
sasa,dag121037_MEDIUM_1,487.191335439682,317674.7913998527,
