Algorithm,Dataset,Time_Elapsed,Best_Value,Round
mf,dag122485_MEDIUM_0,0.0,-inf,
mf,dag122485_MEDIUM_0,100.36755228042603,141204.7751000005,1.0
mf,dag122485_MEDIUM_0,186.4742865562439,303638.4790999971,2.0
mf,dag122485_MEDIUM_0,271.222323179245,303638.4790999971,
mf,dag122485_MEDIUM_0,359.0979118347168,303638.4790999971,
mf,dag122485_MEDIUM_0,444.5944757461548,303638.4790999971,
mf,dag122485_MEDIUM_0,527.7020018100739,303638.4790999971,
mf,dag122485_MEDIUM_0,613.0940141677856,303638.4790999971,
mf,dag122485_MEDIUM_0,697.9829416275024,303638.4790999971,
mf,dag122485_MEDIUM_0,777.9186935424805,303638.4790999971,
mf,dag122485_MEDIUM_0,862.7914576530457,303638.4790999971,
mf,dag122485_MEDIUM_0,946.4511251449585,303638.4790999971,
mf,dag122485_MEDIUM_0,1024.8429458141327,303638.4790999971,
