Algorithm,Dataset,Time_Elapsed,Best_Value,Round
sasa_synergy_only,dag122458_MEDIUM_0,0.0,-inf,
sasa_synergy_only,dag122458_MEDIUM_0,5.980605363845825,-446640.8017000024,1.0
sasa_synergy_only,dag122458_MEDIUM_0,15.984267711639404,-446640.8017000024,
sasa_synergy_only,dag122458_MEDIUM_0,25.986584186553955,-446640.8017000024,
sasa_synergy_only,dag122458_MEDIUM_0,35.9907021522522,-446640.8017000024,
sasa_synergy_only,dag122458_MEDIUM_0,45.99662947654724,-446640.8017000024,
sasa_synergy_only,dag122458_MEDIUM_0,55.99711489677429,-446640.8017000024,
sasa_synergy_only,dag122458_MEDIUM_0,66.00516939163208,-446640.8017000024,
sasa_synergy_only,dag122458_MEDIUM_0,76.00941824913025,-446640.8017000024,
sasa_synergy_only,dag122458_MEDIUM_0,86.01590752601624,-446640.8017000024,
sasa_synergy_only,dag122458_MEDIUM_0,96.03028392791748,-446640.8017000024,
sasa_synergy_only,dag122458_MEDIUM_0,106.03891062736511,-446640.8017000024,
sasa_synergy_only,dag122458_MEDIUM_0,116.0416009426117,-446640.8017000024,
sasa_synergy_only,dag122458_MEDIUM_0,126.04321885108948,-446640.8017000024,
sasa_synergy_only,dag122458_MEDIUM_0,136.05658888816833,-446640.8017000024,
sasa_synergy_only,dag122458_MEDIUM_0,146.0662133693695,-446640.8017000024,
sasa_synergy_only,dag122458_MEDIUM_0,156.066876411438,-446640.8017000024,
sasa_synergy_only,dag122458_MEDIUM_0,166.07544994354248,-446640.8017000024,
sasa_synergy_only,dag122458_MEDIUM_0,176.0911569595337,-446640.8017000024,
sasa_synergy_only,dag122458_MEDIUM_0,186.10473895072937,-446640.8017000024,
sasa_synergy_only,dag122458_MEDIUM_0,196.11390662193298,-446640.8017000024,
sasa_synergy_only,dag122458_MEDIUM_0,201.95276999473572,322405.58990081644,1.0
sasa_synergy_only,dag122458_MEDIUM_0,211.96412229537964,322405.58990081644,
sasa_synergy_only,dag122458_MEDIUM_0,221.97949743270874,322405.58990081644,
sasa_synergy_only,dag122458_MEDIUM_0,231.98256063461304,322405.58990081644,
sasa_synergy_only,dag122458_MEDIUM_0,241.98337817192078,322405.58990081644,
sasa_synergy_only,dag122458_MEDIUM_0,251.98743724822998,322405.58990081644,
sasa_synergy_only,dag122458_MEDIUM_0,262.0030870437622,322405.58990081644,
sasa_synergy_only,dag122458_MEDIUM_0,272.01309156417847,322405.58990081644,
sasa_synergy_only,dag122458_MEDIUM_0,282.0216155052185,322405.58990081644,
sasa_synergy_only,dag122458_MEDIUM_0,292.03440165519714,322405.58990081644,
sasa_synergy_only,dag122458_MEDIUM_0,302.0512683391571,322405.58990081644,
sasa_synergy_only,dag122458_MEDIUM_0,312.0550494194031,322405.58990081644,
sasa_synergy_only,dag122458_MEDIUM_0,322.0607810020447,322405.58990081644,
sasa_synergy_only,dag122458_MEDIUM_0,332.06691217422485,322405.58990081644,
sasa_synergy_only,dag122458_MEDIUM_0,342.0803816318512,322405.58990081644,
sasa_synergy_only,dag122458_MEDIUM_0,352.0859053134918,322405.58990081644,
sasa_synergy_only,dag122458_MEDIUM_0,362.102002620697,322405.58990081644,
sasa_synergy_only,dag122458_MEDIUM_0,372.1130340099335,322405.58990081644,
sasa_synergy_only,dag122458_MEDIUM_0,382.1193220615387,322405.58990081644,
sasa_synergy_only,dag122458_MEDIUM_0,392.12272119522095,322405.58990081644,
