Algorithm,Dataset,Time_Elapsed,Best_Value,Round
nghc,dag122485_MEDIUM_3,0.0,-inf,
nghc,dag122485_MEDIUM_3,1.403963327407837,-4864.543200000001,1.0
nghc,dag122485_MEDIUM_3,4.049093246459961,-49.4659999995812,1.0
nghc,dag122485_MEDIUM_3,6.659834146499634,88.26310000097025,2.0
nghc,dag122485_MEDIUM_3,8.617095232009888,584.1216000009673,3.0
nghc,dag122485_MEDIUM_3,11.172986507415771,2880.881999999631,4.0
nghc,dag122485_MEDIUM_3,13.711392641067505,7455.386099999047,5.0
nghc,dag122485_MEDIUM_3,16.194300413131714,13631.785199999249,6.0
nghc,dag122485_MEDIUM_3,18.651097536087036,19918.780400001455,7.0
nghc,dag122485_MEDIUM_3,21.64610719680786,30895.072299999763,8.0
nghc,dag122485_MEDIUM_3,23.950353622436523,43663.85730000002,9.0
nghc,dag122485_MEDIUM_3,26.050230741500854,110010.44850000096,10.0
nghc,dag122485_MEDIUM_3,28.4638409614563,167114.63110000017,11.0
nghc,dag122485_MEDIUM_3,30.818655729293823,208433.98960000012,12.0
nghc,dag122485_MEDIUM_3,33.15620040893555,225136.1375000007,13.0
nghc,dag122485_MEDIUM_3,35.853357553482056,236404.38759999964,14.0
nghc,dag122485_MEDIUM_3,37.687896490097046,246511.79770000125,15.0
nghc,dag122485_MEDIUM_3,39.52119183540344,250494.26849999957,16.0
nghc,dag122485_MEDIUM_3,41.32886862754822,254239.10240000035,17.0
nghc,dag122485_MEDIUM_3,43.53733205795288,256887.3069999996,18.0
nghc,dag122485_MEDIUM_3,45.733871936798096,261934.87739999854,19.0
nghc,dag122485_MEDIUM_3,47.5148720741272,265806.23629999923,20.0
nghc,dag122485_MEDIUM_3,49.27616477012634,268491.5636999996,21.0
nghc,dag122485_MEDIUM_3,51.03127360343933,271281.95450000116,22.0
nghc,dag122485_MEDIUM_3,1000.0,271281.95450000116,
