Algorithm,Dataset,Time_Elapsed,Best_Value,Round
sasa_conflict_only,dag122458_MEDIUM_1,0.0,-inf,
sasa_conflict_only,dag122458_MEDIUM_1,5.674653053283691,-448717.527499993,1.0
sasa_conflict_only,dag122458_MEDIUM_1,15.680230855941772,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,25.68283224105835,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,35.68861794471741,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,45.70815086364746,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,55.72595739364624,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,65.74802660942078,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,75.7717924118042,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,85.79846835136414,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,95.8006203174591,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,105.8194797039032,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,115.83710885047913,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,125.84209036827087,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,135.86312794685364,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,145.88387870788574,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,155.89576482772827,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,165.91074633598328,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,175.92877793312073,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,185.9345202445984,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,195.9501645565033,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,205.96655702590942,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,215.98314690589905,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,225.99327611923218,-448717.527499993,
sasa_conflict_only,dag122458_MEDIUM_1,236.00947880744934,-448717.527499993,
