Algorithm,Dataset,Time_Elapsed,Best_Value,Round
sasa_conflict_only,dag122485_MEDIUM_3,0.0,-inf,
sasa_conflict_only,dag122485_MEDIUM_3,6.793689727783203,-461121.8120000041,1.0
sasa_conflict_only,dag122485_MEDIUM_3,16.806039094924927,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,26.817659378051758,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,36.83796739578247,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,46.85597062110901,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,56.859264850616455,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,66.88001489639282,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,76.88696384429932,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,86.91876935958862,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,96.93748664855957,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,106.95718431472778,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,116.97061562538147,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,126.97181224822998,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,136.99980211257935,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,147.01714706420898,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,157.03186011314392,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,167.04882311820984,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,177.0614264011383,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,187.06788873672485,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,197.07217478752136,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,207.08899593353271,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,217.10043692588806,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,227.12221789360046,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,237.12237286567688,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,247.1385498046875,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,257.16325759887695,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,267.1865668296814,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,277.1881334781647,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,287.21111154556274,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,297.23068499565125,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,307.24105620384216,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,317.26488494873047,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,327.27212858200073,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,337.2905213832855,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,347.30561661720276,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,357.33224964141846,-461121.8120000041,
sasa_conflict_only,dag122485_MEDIUM_3,365.777357339859,313586.3430990807,1.0
sasa_conflict_only,dag122485_MEDIUM_3,375.80768394470215,313586.3430990807,
sasa_conflict_only,dag122485_MEDIUM_3,385.83642411231995,313586.3430990807,
sasa_conflict_only,dag122485_MEDIUM_3,395.85406374931335,313586.3430990807,
sasa_conflict_only,dag122485_MEDIUM_3,405.882714509964,313586.3430990807,
sasa_conflict_only,dag122485_MEDIUM_3,415.88363218307495,313586.3430990807,
sasa_conflict_only,dag122485_MEDIUM_3,425.89501333236694,313586.3430990807,
sasa_conflict_only,dag122485_MEDIUM_3,435.89905762672424,313586.3430990807,
sasa_conflict_only,dag122485_MEDIUM_3,445.9314000606537,313586.3430990807,
sasa_conflict_only,dag122485_MEDIUM_3,455.9323148727417,313586.3430990807,
sasa_conflict_only,dag122485_MEDIUM_3,465.95777916908264,313586.3430990807,
sasa_conflict_only,dag122485_MEDIUM_3,475.9710030555725,313586.3430990807,
sasa_conflict_only,dag122485_MEDIUM_3,485.97278475761414,313586.3430990807,
