Algorithm,Dataset,Time_Elapsed,Best_Value,Round
nghc,dag121037_MEDIUM_1,0.0,-inf,
nghc,dag121037_MEDIUM_1,1.2423226833343506,-5522.569500000002,1.0
nghc,dag121037_MEDIUM_1,2.994025945663452,620.2276999999119,1.0
nghc,dag121037_MEDIUM_1,4.817392826080322,1942.0304999999473,2.0
nghc,dag121037_MEDIUM_1,6.6958160400390625,3951.593399999821,3.0
nghc,dag121037_MEDIUM_1,9.20897388458252,7144.1254000004055,4.0
nghc,dag121037_MEDIUM_1,11.083250999450684,11097.36290000066,5.0
nghc,dag121037_MEDIUM_1,13.44365644454956,16442.296799999793,6.0
nghc,dag121037_MEDIUM_1,15.674162149429321,28432.52099999979,7.0
nghc,dag121037_MEDIUM_1,18.36297869682312,40766.152099999905,8.0
nghc,dag121037_MEDIUM_1,20.42835807800293,55006.55320000041,9.0
nghc,dag121037_MEDIUM_1,22.967285871505737,125829.1153999998,10.0
nghc,dag121037_MEDIUM_1,25.344041347503662,176030.96310000052,11.0
nghc,dag121037_MEDIUM_1,27.439480781555176,205091.89910000013,12.0
nghc,dag121037_MEDIUM_1,29.45532536506653,235018.14099999968,13.0
nghc,dag121037_MEDIUM_1,31.074949502944946,243390.8437999997,14.0
nghc,dag121037_MEDIUM_1,33.06894278526306,248601.48790000012,15.0
nghc,dag121037_MEDIUM_1,35.04223918914795,258465.50710000083,16.0
nghc,dag121037_MEDIUM_1,37.00780940055847,263037.2259999958,17.0
nghc,dag121037_MEDIUM_1,38.970322370529175,273054.39819999906,18.0
nghc,dag121037_MEDIUM_1,40.19240427017212,275361.19110000023,19.0
nghc,dag121037_MEDIUM_1,41.77969479560852,276609.0113999984,20.0
nghc,dag121037_MEDIUM_1,43.384878158569336,279516.8133999989,21.0
nghc,dag121037_MEDIUM_1,44.97108268737793,279829.1742999989,22.0
nghc,dag121037_MEDIUM_1,1000.0,279829.1742999989,
