Algorithm,Dataset,Time_Elapsed,Best_Value,Round
sasa,dag122458_MEDIUM_3,0.0,-inf,
sasa,dag122458_MEDIUM_3,6.32781195640564,-449263.1558999951,1.0
sasa,dag122458_MEDIUM_3,16.33914041519165,-449263.1558999951,
sasa,dag122458_MEDIUM_3,26.353787899017334,-449263.1558999951,
sasa,dag122458_MEDIUM_3,36.37862706184387,-449263.1558999951,
sasa,dag122458_MEDIUM_3,46.384296894073486,-449263.1558999951,
sasa,dag122458_MEDIUM_3,56.40732789039612,-449263.1558999951,
sasa,dag122458_MEDIUM_3,66.4206759929657,-449263.1558999951,
sasa,dag122458_MEDIUM_3,76.42816829681396,-449263.1558999951,
sasa,dag122458_MEDIUM_3,86.45272731781006,-449263.1558999951,
sasa,dag122458_MEDIUM_3,96.4701132774353,-449263.1558999951,
sasa,dag122458_MEDIUM_3,106.47737002372742,-449263.1558999951,
sasa,dag122458_MEDIUM_3,116.49766945838928,-449263.1558999951,
sasa,dag122458_MEDIUM_3,126.50959324836731,-449263.1558999951,
sasa,dag122458_MEDIUM_3,136.52223920822144,-449263.1558999951,
sasa,dag122458_MEDIUM_3,146.54489994049072,-449263.1558999951,
sasa,dag122458_MEDIUM_3,156.5491509437561,-449263.1558999951,
sasa,dag122458_MEDIUM_3,166.55720472335815,-449263.1558999951,
sasa,dag122458_MEDIUM_3,176.5769338607788,-449263.1558999951,
sasa,dag122458_MEDIUM_3,186.59496641159058,-449263.1558999951,
sasa,dag122458_MEDIUM_3,196.60087871551514,-449263.1558999951,
sasa,dag122458_MEDIUM_3,206.6130075454712,-449263.1558999951,
sasa,dag122458_MEDIUM_3,216.61907267570496,-449263.1558999951,
sasa,dag122458_MEDIUM_3,226.6247501373291,-449263.1558999951,
sasa,dag122458_MEDIUM_3,236.6264090538025,-449263.1558999951,
sasa,dag122458_MEDIUM_3,246.6480896472931,-449263.1558999951,
sasa,dag122458_MEDIUM_3,256.6664321422577,-449263.1558999951,
sasa,dag122458_MEDIUM_3,266.68336057662964,-449263.1558999951,
sasa,dag122458_MEDIUM_3,276.6862576007843,-449263.1558999951,
sasa,dag122458_MEDIUM_3,286.69728899002075,-449263.1558999951,
sasa,dag122458_MEDIUM_3,296.71876764297485,-449263.1558999951,
sasa,dag122458_MEDIUM_3,306.7209212779999,-449263.1558999951,
sasa,dag122458_MEDIUM_3,316.7360563278198,-449263.1558999951,
sasa,dag122458_MEDIUM_3,326.7601566314697,-449263.1558999951,
sasa,dag122458_MEDIUM_3,336.7648823261261,-449263.1558999951,
sasa,dag122458_MEDIUM_3,346.78325843811035,-449263.1558999951,
