Algorithm,Dataset,Time_Elapsed,Best_Value,Round
sa,dag121037_MEDIUM_2,0.0,-inf,
sa,dag121037_MEDIUM_2,1.3307745456695557,-204900.0140000018,1.0
sa,dag121037_MEDIUM_2,11.334028959274292,-204900.0140000018,
sa,dag121037_MEDIUM_2,12.321906805038452,280898.8167999964,1.0
sa,dag121037_MEDIUM_2,22.329983949661255,280898.8167999964,
sa,dag121037_MEDIUM_2,25.641088008880615,281302.13689999987,2.0
sa,dag121037_MEDIUM_2,35.64260792732239,281302.13689999987,
sa,dag121037_MEDIUM_2,45.643606185913086,281302.13689999987,
sa,dag121037_MEDIUM_2,55.6494357585907,281302.13689999987,
sa,dag121037_MEDIUM_2,65.65053391456604,281302.13689999987,
sa,dag121037_MEDIUM_2,68.00449252128601,283342.20400000206,5.0
sa,dag121037_MEDIUM_2,78.00876235961914,283342.20400000206,
sa,dag121037_MEDIUM_2,88.01012945175171,283342.20400000206,
sa,dag121037_MEDIUM_2,98.01407265663147,283342.20400000206,
sa,dag121037_MEDIUM_2,108.0190818309784,283342.20400000206,
sa,dag121037_MEDIUM_2,118.02210783958435,283342.20400000206,
sa,dag121037_MEDIUM_2,128.02336525917053,283342.20400000206,
sa,dag121037_MEDIUM_2,138.0270504951477,283342.20400000206,
sa,dag121037_MEDIUM_2,148.02913689613342,283342.20400000206,
sa,dag121037_MEDIUM_2,158.03457903862,283342.20400000206,
sa,dag121037_MEDIUM_2,168.04442191123962,283342.20400000206,
sa,dag121037_MEDIUM_2,178.04572319984436,283342.20400000206,
sa,dag121037_MEDIUM_2,188.05323934555054,283342.20400000206,
sa,dag121037_MEDIUM_2,198.05775141716003,283342.20400000206,
sa,dag121037_MEDIUM_2,208.05840921401978,283342.20400000206,
sa,dag121037_MEDIUM_2,218.05944991111755,283342.20400000206,
sa,dag121037_MEDIUM_2,228.06165981292725,283342.20400000206,
sa,dag121037_MEDIUM_2,238.06720447540283,283342.20400000206,
sa,dag121037_MEDIUM_2,248.0731246471405,283342.20400000206,
sa,dag121037_MEDIUM_2,258.0807478427887,283342.20400000206,
sa,dag121037_MEDIUM_2,268.08667731285095,283342.20400000206,
sa,dag121037_MEDIUM_2,278.0886218547821,283342.20400000206,
sa,dag121037_MEDIUM_2,288.0929298400879,283342.20400000206,
sa,dag121037_MEDIUM_2,291.710161447525,287122.0267999992,22.0
sa,dag121037_MEDIUM_2,301.71478295326233,287122.0267999992,
sa,dag121037_MEDIUM_2,311.71875953674316,287122.0267999992,
sa,dag121037_MEDIUM_2,321.71906995773315,287122.0267999992,
sa,dag121037_MEDIUM_2,331.7249433994293,287122.0267999992,
sa,dag121037_MEDIUM_2,341.732049703598,287122.0267999992,
sa,dag121037_MEDIUM_2,351.7338547706604,287122.0267999992,
sa,dag121037_MEDIUM_2,361.73472929000854,287122.0267999992,
sa,dag121037_MEDIUM_2,371.74193120002747,287122.0267999992,
sa,dag121037_MEDIUM_2,381.7436954975128,287122.0267999992,
sa,dag121037_MEDIUM_2,391.74998569488525,287122.0267999992,
sa,dag121037_MEDIUM_2,401.7528202533722,287122.0267999992,
sa,dag121037_MEDIUM_2,411.76100277900696,287122.0267999992,
sa,dag121037_MEDIUM_2,421.76221108436584,287122.0267999992,
sa,dag121037_MEDIUM_2,431.76346468925476,287122.0267999992,
sa,dag121037_MEDIUM_2,441.76749563217163,287122.0267999992,
sa,dag121037_MEDIUM_2,451.76812267303467,287122.0267999992,
sa,dag121037_MEDIUM_2,461.77240538597107,287122.0267999992,
sa,dag121037_MEDIUM_2,471.7754364013672,287122.0267999992,
sa,dag121037_MEDIUM_2,481.7817223072052,287122.0267999992,
sa,dag121037_MEDIUM_2,491.7853810787201,287122.0267999992,
sa,dag121037_MEDIUM_2,501.79239559173584,287122.0267999992,
sa,dag121037_MEDIUM_2,511.7937846183777,287122.0267999992,
sa,dag121037_MEDIUM_2,521.7943398952484,287122.0267999992,
sa,dag121037_MEDIUM_2,531.8003299236298,287122.0267999992,
sa,dag121037_MEDIUM_2,541.8062195777893,287122.0267999992,
sa,dag121037_MEDIUM_2,551.8081471920013,287122.0267999992,
sa,dag121037_MEDIUM_2,561.8143894672394,287122.0267999992,
sa,dag121037_MEDIUM_2,571.8168232440948,287122.0267999992,
sa,dag121037_MEDIUM_2,581.8179936408997,287122.0267999992,
sa,dag121037_MEDIUM_2,591.8194146156311,287122.0267999992,
sa,dag121037_MEDIUM_2,601.8245530128479,287122.0267999992,
sa,dag121037_MEDIUM_2,611.8298304080963,287122.0267999992,
sa,dag121037_MEDIUM_2,621.834451675415,287122.0267999992,
sa,dag121037_MEDIUM_2,631.8404896259308,287122.0267999992,
sa,dag121037_MEDIUM_2,641.8426291942596,287122.0267999992,
sa,dag121037_MEDIUM_2,651.8443892002106,287122.0267999992,
sa,dag121037_MEDIUM_2,661.8478441238403,287122.0267999992,
sa,dag121037_MEDIUM_2,671.852620601654,287122.0267999992,
sa,dag121037_MEDIUM_2,681.8580870628357,287122.0267999992,
sa,dag121037_MEDIUM_2,691.863076210022,287122.0267999992,
sa,dag121037_MEDIUM_2,701.863644361496,287122.0267999992,
sa,dag121037_MEDIUM_2,711.8691744804382,287122.0267999992,
sa,dag121037_MEDIUM_2,721.8747017383575,287122.0267999992,
sa,dag121037_MEDIUM_2,731.8773634433746,287122.0267999992,
sa,dag121037_MEDIUM_2,741.8780505657196,287122.0267999992,
sa,dag121037_MEDIUM_2,751.8844039440155,287122.0267999992,
sa,dag121037_MEDIUM_2,761.887836933136,287122.0267999992,
sa,dag121037_MEDIUM_2,771.892918586731,287122.0267999992,
sa,dag121037_MEDIUM_2,781.8998069763184,287122.0267999992,
sa,dag121037_MEDIUM_2,791.9036719799042,287122.0267999992,
sa,dag121037_MEDIUM_2,801.9086756706238,287122.0267999992,
sa,dag121037_MEDIUM_2,811.9179110527039,287122.0267999992,
sa,dag121037_MEDIUM_2,821.9192855358124,287122.0267999992,
sa,dag121037_MEDIUM_2,831.9201602935791,287122.0267999992,
sa,dag121037_MEDIUM_2,841.9214744567871,287122.0267999992,
sa,dag121037_MEDIUM_2,851.9265923500061,287122.0267999992,
sa,dag121037_MEDIUM_2,861.9283671379089,287122.0267999992,
sa,dag121037_MEDIUM_2,871.9321818351746,287122.0267999992,
sa,dag121037_MEDIUM_2,881.9328634738922,287122.0267999992,
sa,dag121037_MEDIUM_2,891.9335894584656,287122.0267999992,
sa,dag121037_MEDIUM_2,901.9396133422852,287122.0267999992,
sa,dag121037_MEDIUM_2,911.9455060958862,287122.0267999992,
sa,dag121037_MEDIUM_2,921.9489681720734,287122.0267999992,
sa,dag121037_MEDIUM_2,931.9552450180054,287122.0267999992,
sa,dag121037_MEDIUM_2,941.9588673114777,287122.0267999992,
sa,dag121037_MEDIUM_2,951.9589483737946,287122.0267999992,
sa,dag121037_MEDIUM_2,961.962690114975,287122.0267999992,
sa,dag121037_MEDIUM_2,971.9658672809601,287122.0267999992,
sa,dag121037_MEDIUM_2,981.9687037467957,287122.0267999992,
sa,dag121037_MEDIUM_2,991.9689371585846,287122.0267999992,
sa,dag121037_MEDIUM_2,1000.0036852359772,287122.0267999992,
