Algorithm,Dataset,Time_Elapsed,Best_Value,Round
mf,dag122458_MEDIUM_0,0.0,-inf,
mf,dag122458_MEDIUM_0,86.8003580570221,105472.37090000632,1.0
mf,dag122458_MEDIUM_0,171.7604160308838,325108.9898000023,2.0
mf,dag122458_MEDIUM_0,249.48361015319824,325108.9898000023,
mf,dag122458_MEDIUM_0,329.4866027832031,325108.9898000023,
mf,dag122458_MEDIUM_0,406.947594165802,325108.9898000023,
mf,dag122458_MEDIUM_0,479.5429997444153,325108.9898000023,
mf,dag122458_MEDIUM_0,550.620090007782,325108.9898000023,
mf,dag122458_MEDIUM_0,621.4289543628693,325108.9898000023,
mf,dag122458_MEDIUM_0,689.9266753196716,325108.9898000023,
mf,dag122458_MEDIUM_0,757.4430549144745,325108.9898000023,
mf,dag122458_MEDIUM_0,825.9177372455597,325108.9898000023,
mf,dag122458_MEDIUM_0,894.9360947608948,325108.9898000023,
mf,dag122458_MEDIUM_0,962.1242580413818,325108.9898000023,
mf,dag122458_MEDIUM_0,1030.8453404903412,325108.9898000023,
