Algorithm,Dataset,Time_Elapsed,Best_Value,Round
sasa_synergy_only,dag122485_MEDIUM_0,0.0,-inf,
sasa_synergy_only,dag122485_MEDIUM_0,7.282790660858154,-461183.1397999967,1.0
sasa_synergy_only,dag122485_MEDIUM_0,17.296505451202393,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,27.31069040298462,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,37.3185076713562,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,47.329323530197144,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,57.34315848350525,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,67.34632468223572,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,77.36183667182922,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,87.36534643173218,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,97.38344478607178,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,107.39709782600403,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,117.4004077911377,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,127.40343976020813,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,137.40393042564392,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,147.4053177833557,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,157.40576267242432,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,167.41343927383423,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,177.43033027648926,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,187.4357626438141,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,197.4371566772461,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,207.44226741790771,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,217.44658422470093,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,227.46212005615234,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,237.46430921554565,-461183.1397999967,
sasa_synergy_only,dag122485_MEDIUM_0,246.06587529182434,320065.54939925607,1.0
sasa_synergy_only,dag122485_MEDIUM_0,256.0775284767151,320065.54939925607,
sasa_synergy_only,dag122485_MEDIUM_0,266.0852618217468,320065.54939925607,
sasa_synergy_only,dag122485_MEDIUM_0,276.0908181667328,320065.54939925607,
sasa_synergy_only,dag122485_MEDIUM_0,286.1022574901581,320065.54939925607,
sasa_synergy_only,dag122485_MEDIUM_0,296.11232233047485,320065.54939925607,
sasa_synergy_only,dag122485_MEDIUM_0,306.12618803977966,320065.54939925607,
