Algorithm,Dataset,Time_Elapsed,Best_Value,Round
greedy,dag121037_MEDIUM_2,0.0,-inf,
greedy,dag121037_MEDIUM_2,1.623591423034668,-444331.75249999785,0.0
greedy,dag121037_MEDIUM_2,1.6998200416564941,258136.13910000192,6051.0
greedy,dag121037_MEDIUM_2,1.701061725616455,258136.13910000192,
