Algorithm,Dataset,Time_Elapsed,Best_Value,Round
sasa,dag122485_MEDIUM_4,0.0,-inf,
sasa,dag122485_MEDIUM_4,6.669481039047241,-464958.1882999976,1.0
sasa,dag122485_MEDIUM_4,16.689526796340942,-464958.1882999976,
sasa,dag122485_MEDIUM_4,26.700011014938354,-464958.1882999976,
sasa,dag122485_MEDIUM_4,36.72259593009949,-464958.1882999976,
sasa,dag122485_MEDIUM_4,46.73810362815857,-464958.1882999976,
sasa,dag122485_MEDIUM_4,56.74056267738342,-464958.1882999976,
sasa,dag122485_MEDIUM_4,66.74602603912354,-464958.1882999976,
sasa,dag122485_MEDIUM_4,76.76098656654358,-464958.1882999976,
sasa,dag122485_MEDIUM_4,86.76950001716614,-464958.1882999976,
sasa,dag122485_MEDIUM_4,96.77086234092712,-464958.1882999976,
sasa,dag122485_MEDIUM_4,106.7715950012207,-464958.1882999976,
sasa,dag122485_MEDIUM_4,116.77217102050781,-464958.1882999976,
sasa,dag122485_MEDIUM_4,126.77917265892029,-464958.1882999976,
sasa,dag122485_MEDIUM_4,136.79559516906738,-464958.1882999976,
sasa,dag122485_MEDIUM_4,146.80032444000244,-464958.1882999976,
sasa,dag122485_MEDIUM_4,156.8189561367035,-464958.1882999976,
sasa,dag122485_MEDIUM_4,166.8235502243042,-464958.1882999976,
sasa,dag122485_MEDIUM_4,176.84556126594543,-464958.1882999976,
sasa,dag122485_MEDIUM_4,186.86522316932678,-464958.1882999976,
sasa,dag122485_MEDIUM_4,196.8737280368805,-464958.1882999976,
sasa,dag122485_MEDIUM_4,206.89903330802917,-464958.1882999976,
sasa,dag122485_MEDIUM_4,216.91108751296997,-464958.1882999976,
sasa,dag122485_MEDIUM_4,226.93427848815918,-464958.1882999976,
sasa,dag122485_MEDIUM_4,236.93585324287415,-464958.1882999976,
sasa,dag122485_MEDIUM_4,246.93697810173035,-464958.1882999976,
sasa,dag122485_MEDIUM_4,256.9524142742157,-464958.1882999976,
sasa,dag122485_MEDIUM_4,266.9701945781708,-464958.1882999976,
sasa,dag122485_MEDIUM_4,276.98675084114075,-464958.1882999976,
sasa,dag122485_MEDIUM_4,286.992990732193,-464958.1882999976,
sasa,dag122485_MEDIUM_4,297.0137565135956,-464958.1882999976,
sasa,dag122485_MEDIUM_4,307.03460216522217,-464958.1882999976,
sasa,dag122485_MEDIUM_4,317.0426969528198,-464958.1882999976,
sasa,dag122485_MEDIUM_4,327.05327796936035,-464958.1882999976,
sasa,dag122485_MEDIUM_4,330.6734039783478,325226.575798524,1.0
sasa,dag122485_MEDIUM_4,340.6786334514618,325226.575798524,
sasa,dag122485_MEDIUM_4,350.69900155067444,325226.575798524,
sasa,dag122485_MEDIUM_4,360.7145285606384,325226.575798524,
sasa,dag122485_MEDIUM_4,370.7286536693573,325226.575798524,
sasa,dag122485_MEDIUM_4,380.75233936309814,325226.575798524,
sasa,dag122485_MEDIUM_4,390.77370595932007,325226.575798524,
sasa,dag122485_MEDIUM_4,400.7756805419922,325226.575798524,
sasa,dag122485_MEDIUM_4,410.7957911491394,325226.575798524,
sasa,dag122485_MEDIUM_4,420.8018181324005,325226.575798524,
sasa,dag122485_MEDIUM_4,430.8256890773773,325226.575798524,
sasa,dag122485_MEDIUM_4,440.8358099460602,325226.575798524,
sasa,dag122485_MEDIUM_4,450.8626718521118,325226.575798524,
sasa,dag122485_MEDIUM_4,460.88608479499817,325226.575798524,
sasa,dag122485_MEDIUM_4,470.9096939563751,325226.575798524,
sasa,dag122485_MEDIUM_4,480.93421244621277,325226.575798524,
sasa,dag122485_MEDIUM_4,490.9496030807495,325226.575798524,
sasa,dag122485_MEDIUM_4,500.96312642097473,325226.575798524,
sasa,dag122485_MEDIUM_4,510.9750642776489,325226.575798524,
sasa,dag122485_MEDIUM_4,520.9801962375641,325226.575798524,
sasa,dag122485_MEDIUM_4,530.9974856376648,325226.575798524,
sasa,dag122485_MEDIUM_4,541.0052998065948,325226.575798524,
sasa,dag122485_MEDIUM_4,551.0276651382446,325226.575798524,
sasa,dag122485_MEDIUM_4,561.0426406860352,325226.575798524,
sasa,dag122485_MEDIUM_4,571.057695388794,325226.575798524,
sasa,dag122485_MEDIUM_4,581.0693781375885,325226.575798524,
sasa,dag122485_MEDIUM_4,591.0964241027832,325226.575798524,
sasa,dag122485_MEDIUM_4,601.1109807491302,325226.575798524,
sasa,dag122485_MEDIUM_4,611.1380321979523,325226.575798524,
sasa,dag122485_MEDIUM_4,621.1528565883636,325226.575798524,
sasa,dag122485_MEDIUM_4,631.1576421260834,325226.575798524,
sasa,dag122485_MEDIUM_4,641.1767578125,325226.575798524,
sasa,dag122485_MEDIUM_4,651.1835203170776,325226.575798524,
sasa,dag122485_MEDIUM_4,661.1910645961761,325226.575798524,
