Algorithm,Dataset,Time_Elapsed,Best_Value,Round
sa,dag122458_MEDIUM_2,0.0,-inf,
sa,dag122458_MEDIUM_2,1.2230901718139648,-218485.3273000027,1.0
sa,dag122458_MEDIUM_2,11.22924256324768,-218485.3273000027,
sa,dag122458_MEDIUM_2,13.77224326133728,261923.66659999892,1.0
sa,dag122458_MEDIUM_2,23.45328402519226,288160.3635999969,2.0
sa,dag122458_MEDIUM_2,33.46334743499756,288160.3635999969,
sa,dag122458_MEDIUM_2,43.46752667427063,288160.3635999969,
sa,dag122458_MEDIUM_2,53.469497203826904,288160.3635999969,
sa,dag122458_MEDIUM_2,63.47238254547119,288160.3635999969,
sa,dag122458_MEDIUM_2,73.4790472984314,288160.3635999969,
sa,dag122458_MEDIUM_2,83.48400497436523,288160.3635999969,
sa,dag122458_MEDIUM_2,93.48480677604675,288160.3635999969,
sa,dag122458_MEDIUM_2,103.49093103408813,288160.3635999969,
sa,dag122458_MEDIUM_2,113.49886631965637,288160.3635999969,
sa,dag122458_MEDIUM_2,123.50408172607422,288160.3635999969,
sa,dag122458_MEDIUM_2,133.5058445930481,288160.3635999969,
sa,dag122458_MEDIUM_2,143.51044249534607,288160.3635999969,
sa,dag122458_MEDIUM_2,153.51050806045532,288160.3635999969,
sa,dag122458_MEDIUM_2,163.5168879032135,288160.3635999969,
sa,dag122458_MEDIUM_2,173.52313995361328,288160.3635999969,
sa,dag122458_MEDIUM_2,183.52856993675232,288160.3635999969,
sa,dag122458_MEDIUM_2,193.52971053123474,288160.3635999969,
sa,dag122458_MEDIUM_2,203.53511929512024,288160.3635999969,
sa,dag122458_MEDIUM_2,213.53703451156616,288160.3635999969,
sa,dag122458_MEDIUM_2,223.54056906700134,288160.3635999969,
sa,dag122458_MEDIUM_2,233.54097533226013,288160.3635999969,
sa,dag122458_MEDIUM_2,243.5426890850067,288160.3635999969,
sa,dag122458_MEDIUM_2,253.54858207702637,288160.3635999969,
sa,dag122458_MEDIUM_2,263.5494313240051,288160.3635999969,
sa,dag122458_MEDIUM_2,273.5514223575592,288160.3635999969,
sa,dag122458_MEDIUM_2,283.55473947525024,288160.3635999969,
sa,dag122458_MEDIUM_2,293.556072473526,288160.3635999969,
sa,dag122458_MEDIUM_2,303.5607542991638,288160.3635999969,
sa,dag122458_MEDIUM_2,313.5683777332306,288160.3635999969,
sa,dag122458_MEDIUM_2,323.5737681388855,288160.3635999969,
sa,dag122458_MEDIUM_2,333.5786597728729,288160.3635999969,
sa,dag122458_MEDIUM_2,343.58564257621765,288160.3635999969,
sa,dag122458_MEDIUM_2,353.58710527420044,288160.3635999969,
sa,dag122458_MEDIUM_2,363.5930800437927,288160.3635999969,
sa,dag122458_MEDIUM_2,373.59577441215515,288160.3635999969,
sa,dag122458_MEDIUM_2,383.5990090370178,288160.3635999969,
sa,dag122458_MEDIUM_2,393.5991132259369,288160.3635999969,
sa,dag122458_MEDIUM_2,403.5999708175659,288160.3635999969,
sa,dag122458_MEDIUM_2,413.60185194015503,288160.3635999969,
sa,dag122458_MEDIUM_2,423.6047899723053,288160.3635999969,
sa,dag122458_MEDIUM_2,433.60995054244995,288160.3635999969,
sa,dag122458_MEDIUM_2,443.6123468875885,288160.3635999969,
sa,dag122458_MEDIUM_2,453.61492466926575,288160.3635999969,
sa,dag122458_MEDIUM_2,463.6201100349426,288160.3635999969,
sa,dag122458_MEDIUM_2,473.62375569343567,288160.3635999969,
sa,dag122458_MEDIUM_2,483.62898445129395,288160.3635999969,
sa,dag122458_MEDIUM_2,493.6305058002472,288160.3635999969,
sa,dag122458_MEDIUM_2,503.63119316101074,288160.3635999969,
sa,dag122458_MEDIUM_2,513.6353290081024,288160.3635999969,
sa,dag122458_MEDIUM_2,523.6380527019501,288160.3635999969,
sa,dag122458_MEDIUM_2,533.6405851840973,288160.3635999969,
sa,dag122458_MEDIUM_2,543.642347574234,288160.3635999969,
sa,dag122458_MEDIUM_2,553.6462426185608,288160.3635999969,
sa,dag122458_MEDIUM_2,563.6492919921875,288160.3635999969,
sa,dag122458_MEDIUM_2,573.6502816677094,288160.3635999969,
sa,dag122458_MEDIUM_2,583.6568856239319,288160.3635999969,
sa,dag122458_MEDIUM_2,593.6585471630096,288160.3635999969,
sa,dag122458_MEDIUM_2,603.6618621349335,288160.3635999969,
sa,dag122458_MEDIUM_2,613.6691474914551,288160.3635999969,
sa,dag122458_MEDIUM_2,623.6741013526917,288160.3635999969,
sa,dag122458_MEDIUM_2,633.6763300895691,288160.3635999969,
sa,dag122458_MEDIUM_2,643.67786693573,288160.3635999969,
sa,dag122458_MEDIUM_2,653.6780087947845,288160.3635999969,
sa,dag122458_MEDIUM_2,663.6787238121033,288160.3635999969,
sa,dag122458_MEDIUM_2,673.6860203742981,288160.3635999969,
sa,dag122458_MEDIUM_2,683.6876811981201,288160.3635999969,
sa,dag122458_MEDIUM_2,693.6917381286621,288160.3635999969,
sa,dag122458_MEDIUM_2,703.6943774223328,288160.3635999969,
sa,dag122458_MEDIUM_2,713.6981267929077,288160.3635999969,
sa,dag122458_MEDIUM_2,723.7031755447388,288160.3635999969,
sa,dag122458_MEDIUM_2,733.7040536403656,288160.3635999969,
sa,dag122458_MEDIUM_2,743.7054679393768,288160.3635999969,
sa,dag122458_MEDIUM_2,753.7106184959412,288160.3635999969,
sa,dag122458_MEDIUM_2,763.7111403942108,288160.3635999969,
sa,dag122458_MEDIUM_2,773.7117459774017,288160.3635999969,
sa,dag122458_MEDIUM_2,783.7171568870544,288160.3635999969,
sa,dag122458_MEDIUM_2,793.7273728847504,288160.3635999969,
sa,dag122458_MEDIUM_2,803.7372467517853,288160.3635999969,
sa,dag122458_MEDIUM_2,813.7462542057037,288160.3635999969,
sa,dag122458_MEDIUM_2,823.7509071826935,288160.3635999969,
sa,dag122458_MEDIUM_2,833.7541265487671,288160.3635999969,
sa,dag122458_MEDIUM_2,843.754358291626,288160.3635999969,
sa,dag122458_MEDIUM_2,853.7618172168732,288160.3635999969,
sa,dag122458_MEDIUM_2,863.7654297351837,288160.3635999969,
sa,dag122458_MEDIUM_2,873.7703614234924,288160.3635999969,
sa,dag122458_MEDIUM_2,883.7743446826935,288160.3635999969,
sa,dag122458_MEDIUM_2,893.7750291824341,288160.3635999969,
sa,dag122458_MEDIUM_2,903.7760560512543,288160.3635999969,
sa,dag122458_MEDIUM_2,913.778412103653,288160.3635999969,
sa,dag122458_MEDIUM_2,923.779002904892,288160.3635999969,
sa,dag122458_MEDIUM_2,933.7810573577881,288160.3635999969,
sa,dag122458_MEDIUM_2,943.7846210002899,288160.3635999969,
sa,dag122458_MEDIUM_2,953.7897880077362,288160.3635999969,
sa,dag122458_MEDIUM_2,963.7947504520416,288160.3635999969,
sa,dag122458_MEDIUM_2,973.8036692142487,288160.3635999969,
sa,dag122458_MEDIUM_2,983.8057727813721,288160.3635999969,
sa,dag122458_MEDIUM_2,993.8078246116638,288160.3635999969,
sa,dag122458_MEDIUM_2,1000.0282611846924,288160.3635999969,
