Algorithm,Dataset,Time_Elapsed,Best_Value,Round
mf,dag121037_MEDIUM_2,0.0,-inf,
mf,dag121037_MEDIUM_2,86.00495028495789,110051.94929999457,1.0
mf,dag121037_MEDIUM_2,160.6258053779602,308785.9749999992,2.0
mf,dag121037_MEDIUM_2,239.85244488716125,308785.9749999992,
mf,dag121037_MEDIUM_2,313.43397402763367,308785.9749999992,
mf,dag121037_MEDIUM_2,389.46654438972473,308785.9749999992,
mf,dag121037_MEDIUM_2,460.64985847473145,308785.9749999992,
mf,dag121037_MEDIUM_2,530.0940375328064,308785.9749999992,
mf,dag121037_MEDIUM_2,598.7263703346252,308785.9749999992,
mf,dag121037_MEDIUM_2,666.6975121498108,308785.9749999992,
mf,dag121037_MEDIUM_2,733.4568252563477,308785.9749999992,
mf,dag121037_MEDIUM_2,801.4905109405518,308785.9749999992,
mf,dag121037_MEDIUM_2,870.9205629825592,308785.9749999992,
mf,dag121037_MEDIUM_2,940.7802636623383,308785.9749999992,
mf,dag121037_MEDIUM_2,1010.8547172546387,308785.9749999992,
