Algorithm,Dataset,Time_Elapsed,Best_Value,Round
qpbo,dag122458_MEDIUM_0,0.0,-inf,
qpbo,dag122458_MEDIUM_0,199.49484205245972,105890.65259999884,QPBO_Base
qpbo,dag122458_MEDIUM_0,202.231130361557,106081.6562999989,Greedy_Add_24
qpbo,dag122458_MEDIUM_0,203.13226699829102,106792.23289999893,Greedy_Add_32
qpbo,dag122458_MEDIUM_0,207.6249704360962,107299.67309999891,Greedy_Add_72
qpbo,dag122458_MEDIUM_0,209.6614968776703,107879.59469999888,Greedy_Add_90
qpbo,dag122458_MEDIUM_0,210.22383332252502,108479.94559999884,Greedy_Add_95
qpbo,dag122458_MEDIUM_0,210.55387115478516,109077.27979999883,Greedy_Add_98
qpbo,dag122458_MEDIUM_0,211.9107894897461,109262.47249999878,Greedy_Add_110
qpbo,dag122458_MEDIUM_0,213.40108513832092,109702.16119999884,Greedy_Add_123
qpbo,dag122458_MEDIUM_0,214.09219884872437,110279.60269999885,Greedy_Add_129
qpbo,dag122458_MEDIUM_0,215.1184070110321,110724.7982999988,Greedy_Add_138
qpbo,dag122458_MEDIUM_0,218.2030622959137,111275.0760999989,Greedy_Add_165
qpbo,dag122458_MEDIUM_0,218.4351522922516,111704.4891999989,Greedy_Add_167
qpbo,dag122458_MEDIUM_0,230.0583517551422,111718.89529999884,Greedy_Add_269
qpbo,dag122458_MEDIUM_0,236.3377251625061,112081.21189999889,Greedy_Add_324
qpbo,dag122458_MEDIUM_0,236.9221806526184,112542.19989999893,Greedy_Add_329
qpbo,dag122458_MEDIUM_0,251.16294622421265,112828.33869999889,Greedy_Add_454
qpbo,dag122458_MEDIUM_0,265.44374418258667,113195.70319999888,Greedy_Add_585
qpbo,dag122458_MEDIUM_0,271.42551445961,113299.33719999882,Greedy_Add_638
qpbo,dag122458_MEDIUM_0,272.2309057712555,113488.30229999888,Greedy_Add_645
qpbo,dag122458_MEDIUM_0,275.19746947288513,113817.58729999885,Greedy_Add_671
qpbo,dag122458_MEDIUM_0,277.39632177352905,114017.52169999888,Greedy_Add_690
qpbo,dag122458_MEDIUM_0,278.3087270259857,114342.18299999894,Greedy_Add_698
qpbo,dag122458_MEDIUM_0,282.2823312282562,114624.78209999888,Greedy_Add_733
qpbo,dag122458_MEDIUM_0,288.342896938324,114953.75089999876,Greedy_Add_786
qpbo,dag122458_MEDIUM_0,290.83202171325684,115096.92119999876,Greedy_Add_808
qpbo,dag122458_MEDIUM_0,291.6335725784302,115400.2211999988,Greedy_Add_815
qpbo,dag122458_MEDIUM_0,294.2494022846222,115616.6865999988,Greedy_Add_838
qpbo,dag122458_MEDIUM_0,301.760440826416,115905.80369999877,Greedy_Add_904
qpbo,dag122458_MEDIUM_0,303.8231270313263,116193.15879999887,Greedy_Add_922
qpbo,dag122458_MEDIUM_0,308.5004494190216,116492.23419999878,Greedy_Add_963
qpbo,dag122458_MEDIUM_0,312.96036076545715,116782.34949999879,Greedy_Add_1002
qpbo,dag122458_MEDIUM_0,318.68789505958557,117045.55059999885,Greedy_Add_1052
qpbo,dag122458_MEDIUM_0,319.15065693855286,117114.91259999876,Greedy_Add_1056
qpbo,dag122458_MEDIUM_0,319.49673104286194,117394.65189999875,Greedy_Add_1059
qpbo,dag122458_MEDIUM_0,320.7659468650818,117484.98969999881,Greedy_Add_1070
qpbo,dag122458_MEDIUM_0,320.99820590019226,117763.04949999883,Greedy_Add_1072
qpbo,dag122458_MEDIUM_0,323.0691888332367,118031.10909999895,Greedy_Add_1090
qpbo,dag122458_MEDIUM_0,326.7882125377655,118151.974699999,Greedy_Add_1122
qpbo,dag122458_MEDIUM_0,330.0183482170105,118270.58069999889,Greedy_Add_1150
qpbo,dag122458_MEDIUM_0,330.600572347641,118415.75419999886,Greedy_Add_1155
qpbo,dag122458_MEDIUM_0,332.79343843460083,118677.7207999989,Greedy_Add_1174
qpbo,dag122458_MEDIUM_0,333.59642791748047,118693.8034999989,Greedy_Add_1181
qpbo,dag122458_MEDIUM_0,334.4079759120941,118954.24849999888,Greedy_Add_1188
qpbo,dag122458_MEDIUM_0,335.5878174304962,119098.72179999895,Greedy_Add_1198
qpbo,dag122458_MEDIUM_0,336.0510811805725,119348.24059999894,Greedy_Add_1202
qpbo,dag122458_MEDIUM_0,338.5046896934509,119381.26439999891,Greedy_Add_1223
qpbo,dag122458_MEDIUM_0,339.55192017555237,119512.78479999895,Greedy_Add_1232
qpbo,dag122458_MEDIUM_0,342.22224044799805,119636.63929999893,Greedy_Add_1255
qpbo,dag122458_MEDIUM_0,348.7962689399719,119766.97899999894,Greedy_Add_1312
qpbo,dag122458_MEDIUM_0,352.6070947647095,120002.07679999893,Greedy_Add_1345
qpbo,dag122458_MEDIUM_0,356.19157576560974,120005.66069999899,Greedy_Add_1376
qpbo,dag122458_MEDIUM_0,366.6963436603546,120223.388799999,Greedy_Add_1467
qpbo,dag122458_MEDIUM_0,376.49469113349915,120426.11579999901,Greedy_Add_1552
