source,target,cost
65706,59387,0.0
65706,59507,0.0
168,36768,0.0
168,36769,0.0
168,36772,0.0
168,36773,0.0
65708,72473,0.0
65708,72479,0.0
65708,72488,0.0
65708,72489,0.0
65708,72506,0.0
65708,72517,0.0
170,36768,0.0
170,36769,0.0
170,36770,0.0
170,36771,0.0
170,36772,0.0
170,36773,0.0
169,36768,0.0
169,36769,0.0
169,36770,0.0
169,36771,0.0
169,36772,0.0
169,36773,0.0
65709,59835,0.0
65709,59880,0.0
65709,59887,0.0
65709,59892,0.0
65709,59895,0.0
65709,59900,0.0
65710,59835,0.0
65710,59880,0.0
65710,59887,0.0
65710,59892,0.0
65710,59895,0.0
65710,59900,0.0
65713,72473,0.0
65713,72479,0.0
65713,72488,0.0
65713,72489,0.0
65713,72506,0.0
65713,72517,0.0
65716,59835,0.0
65716,59880,0.0
65716,59887,0.0
65716,59892,0.0
65716,59895,0.0
65716,59900,0.0
65717,72473,0.0
65717,72479,0.0
65717,72488,0.0
65717,72489,0.0
65717,72506,0.0
65717,72517,0.0
65721,58847,0.0
65721,58898,0.0
65721,58920,0.0
65721,58926,0.0
65721,58929,0.0
65721,58936,0.0
65722,59447,0.0
65722,59461,0.0
65722,59462,0.0
65722,59479,0.0
195,8454,0.0
195,8464,0.0
195,8465,0.0
195,8466,0.0
195,8478,0.0
196,8454,0.0
196,8464,0.0
196,8465,0.0
196,8466,0.0
196,8468,0.0
197,8454,0.0
197,8465,0.0
197,8466,0.0
197,8468,0.0
197,8478,0.0
198,8454,0.0
198,8464,0.0
198,8466,0.0
198,8468,0.0
198,8478,0.0
199,8454,0.0
199,8464,0.0
199,8465,0.0
199,8468,0.0
199,8478,0.0
200,8464,0.0
200,8465,0.0
200,8466,0.0
200,8468,0.0
200,8478,0.0
201,8454,0.0
201,8464,0.0
201,8465,0.0
201,8466,0.0
201,8468,0.0
201,8478,0.0
65733,72473,0.0
65733,72479,0.0
65733,72489,0.0
65733,72506,0.0
65733,72517,0.0
65735,72473,0.0
65735,72479,0.0
65735,72488,0.0
65735,72489,0.0
65735,72506,0.0
65735,72517,0.0
65731,58847,0.0
65731,58898,0.0
65731,58920,0.0
65731,58929,0.0
65731,58930,0.0
65731,58936,0.0
65732,58847,0.0
65732,58898,0.0
65732,58920,0.0
65732,58926,0.0
65732,58929,0.0
65732,58930,0.0
65732,58936,0.0
65736,58847,0.0
65736,58898,0.0
65736,58920,0.0
65736,58926,0.0
65736,58929,0.0
65736,58930,0.0
65736,58936,0.0
214,45022,0.0
214,1753,0.0
214,20039,0.0
214,43953,0.0
214,43957,0.0
214,44184,0.0
214,44187,0.0
214,43952,0.0
215,108715,0.0
215,2214,0.0
215,21194,0.0
215,106324,0.0
215,120587,0.0
215,106862,0.0
215,857,0.0
216,2219,0.0
216,11562,0.0
65754,59408,0.0
65754,59447,0.0
65754,59461,0.0
65754,59462,0.0
65754,59464,0.0
65754,59479,0.0
65754,59507,0.0
65756,59408,0.0
65756,59447,0.0
65756,59461,0.0
65756,59462,0.0
65756,59464,0.0
228,7974,0.0
228,7975,0.0
228,7976,0.0
228,7978,0.0
228,8022,0.0
228,8023,0.0
229,7974,0.0
229,7975,0.0
229,7976,0.0
229,7978,0.0
229,8022,0.0
229,8023,0.0
230,7974,0.0
230,7975,0.0
230,7976,0.0
230,7978,0.0
230,8022,0.0
230,8023,0.0
234,9259,0.0
234,9261,0.0
234,9493,0.0
234,9494,0.0
234,9495,0.0
234,9497,0.0
234,9646,0.0
235,25240,0.0
235,44310,0.0
235,42730,0.0
235,82950,0.0
65774,59392,0.0
65774,59408,0.0
65774,59461,0.0
65774,59464,0.0
65774,59479,0.0
65774,59507,0.0
241,1734,0.0
241,1627,0.0
241,1623,0.0
241,1625,0.0
241,13153,0.0
245,5981,0.0
245,50641,0.0
245,96776,0.0
245,37233,0.0
245,95975,0.0
246,48900,0.0
246,5981,0.0
246,50570,0.0
246,96776,0.0
246,37233,0.0
246,95975,0.0
247,5981,0.0
247,50570,0.0
247,96776,0.0
247,37233,0.0
247,95975,0.0
248,3902,0.0
248,5981,0.0
248,50570,0.0
248,50641,0.0
248,96776,0.0
248,37233,0.0
249,5981,0.0
249,50570,0.0
249,50641,0.0
249,96776,0.0
249,95975,0.0
251,9303,0.0
251,9309,0.0
251,9311,0.0
251,9313,0.0
251,9323,0.0
252,9301,0.0
252,9307,0.0
252,9309,0.0
252,9311,0.0
252,9313,0.0
252,9323,0.0
253,9303,0.0
253,9301,0.0
253,9307,0.0
253,9309,0.0
253,9311,0.0
253,9313,0.0
253,9323,0.0
254,9303,0.0
254,9301,0.0
254,9307,0.0
254,9309,0.0
254,9311,0.0
254,9313,0.0
254,9323,0.0
255,9303,0.0
255,9301,0.0
255,9307,0.0
255,9309,0.0
255,9311,0.0
255,9313,0.0
255,9323,0.0
256,9303,0.0
256,9307,0.0
256,9309,0.0
256,9311,0.0
256,9313,0.0
256,9323,0.0
117283,54400,0.0
117283,54401,0.0
117283,54404,0.0
117283,118341,0.0
117283,118343,0.0
117283,3595,0.0
65801,59408,0.0
65801,59447,0.0
65801,59464,0.0
65801,59479,0.0
65801,59507,0.0
65802,59393,0.0
65802,59408,0.0
65802,59447,0.0
65802,59461,0.0
65802,59462,0.0
65802,59464,0.0
65802,59479,0.0
65802,59507,0.0
65805,59421,0.0
65805,59447,0.0
65805,59461,0.0
65805,59462,0.0
65805,59464,0.0
65805,59479,0.0
65805,59507,0.0
65806,30668,0.0
65806,60741,0.0
65806,60761,0.0
65806,60772,0.0
65806,60722,0.0
65806,60778,0.0
65811,60746,0.0
65811,60762,0.0
65811,60798,0.0
65811,60821,0.0
65811,60843,0.0
65811,60851,0.0
65811,60888,0.0
282,25605,0.0
282,14302,0.0
282,111539,0.0
282,121496,0.0
282,121501,0.0
282,121617,0.0
282,121618,0.0
65818,30668,0.0
65818,60734,0.0
65818,60741,0.0
65818,60761,0.0
65818,60772,0.0
65818,60778,0.0
283,24875,0.0
283,24876,0.0
283,78308,0.0
283,78620,0.0
285,36015,0.0
285,36033,0.0
285,36051,0.0
285,52489,0.0
285,30003,0.0
285,2227,0.0
287,2529,0.0
287,2526,0.0
287,2502,0.0
287,2519,0.0
287,2514,0.0
289,299,0.0
289,2529,0.0
289,2526,0.0
289,1066,0.0
289,2502,0.0
289,2519,0.0
289,2514,0.0
290,18112,0.0
290,2504,0.0
290,52777,0.0
290,52778,0.0
290,16262,0.0
290,53617,0.0
290,16263,0.0
65827,30668,0.0
65827,60734,0.0
65827,60761,0.0
65827,60772,0.0
65827,60722,0.0
65827,60778,0.0
65825,61174,0.0
65825,61204,0.0
65825,61206,0.0
65825,61216,0.0
65829,61174,0.0
65829,61204,0.0
65829,61206,0.0
65829,61216,0.0
293,19128,0.0
293,19140,0.0
293,19134,0.0
293,19131,0.0
293,19143,0.0
293,19132,0.0
65831,61174,0.0
65831,61204,0.0
65831,61206,0.0
65831,61216,0.0
65830,95070,0.0
65830,101029,0.0
65830,101030,0.0
65830,101031,0.0
65830,6277,0.0
65830,11426,0.0
298,30550,0.0
298,2524,0.0
298,38115,0.0
298,43036,0.0
298,30542,0.0
298,30552,0.0
299,99121,0.0
299,113755,0.0
299,120577,0.0
299,120578,0.0
299,120584,0.0
299,2507,0.0
299,111534,0.0
300,42899,0.0
300,98411,0.0
300,42900,0.0
300,39674,0.0
301,95474,0.0
301,95478,0.0
301,98055,0.0
301,440,0.0
65837,60746,0.0
65837,60762,0.0
65837,60798,0.0
65837,60821,0.0
65837,60843,0.0
65837,60851,0.0
303,301,0.0
303,307,0.0
303,439,0.0
303,98073,0.0
303,26156,0.0
304,36736,0.0
304,307,0.0
304,439,0.0
304,98073,0.0
304,26156,0.0
305,301,0.0
305,36736,0.0
305,307,0.0
65840,30668,0.0
65840,60734,0.0
65840,60741,0.0
65840,60722,0.0
307,443,0.0
307,95474,0.0
307,98055,0.0
307,440,0.0
307,442,0.0
309,23098,0.0
309,23066,0.0
309,23022,0.0
65839,95070,0.0
65839,101029,0.0
65839,101030,0.0
65839,101031,0.0
65839,6277,0.0
65839,11426,0.0
65847,61174,0.0
65847,61204,0.0
65847,61206,0.0
65847,61216,0.0
65848,60746,0.0
65848,60762,0.0
65848,60798,0.0
65848,60821,0.0
65848,60843,0.0
65848,60851,0.0
65850,30668,0.0
65850,60734,0.0
65850,60741,0.0
65850,60772,0.0
65850,60722,0.0
65850,60778,0.0
316,43365,0.0
316,88346,0.0
316,43368,0.0
316,43399,0.0
316,88560,0.0
316,114498,0.0
316,2505,0.0
65851,61174,0.0
65851,61204,0.0
65851,61206,0.0
65851,61216,0.0
319,81397,0.0
319,98548,0.0
319,83757,0.0
319,83746,0.0
319,83750,0.0
65858,95070,0.0
65858,101029,0.0
65858,101030,0.0
65858,101031,0.0
65858,6277,0.0
65858,11426,0.0
327,319,0.0
327,119913,0.0
327,119914,0.0
327,83914,0.0
327,51839,0.0
328,319,0.0
328,119913,0.0
328,119914,0.0
328,94950,0.0
328,79442,0.0
328,83914,0.0
328,84400,0.0
65866,60734,0.0
65866,60741,0.0
65866,60761,0.0
65866,60772,0.0
65866,60778,0.0
330,119913,0.0
330,119914,0.0
330,94950,0.0
330,79442,0.0
330,13918,0.0
331,319,0.0
331,119913,0.0
331,119914,0.0
331,94950,0.0
331,79442,0.0
331,83914,0.0
331,18167,0.0
333,108111,0.0
333,115678,0.0
333,10781,0.0
333,46824,0.0
333,46764,0.0
333,48222,0.0
334,108091,0.0
334,108111,0.0
334,115678,0.0
334,10781,0.0
334,46824,0.0
334,46764,0.0
334,48222,0.0
335,108091,0.0
335,10781,0.0
335,46824,0.0
335,46764,0.0
335,48222,0.0
335,90656,0.0
336,108091,0.0
336,108111,0.0
336,115678,0.0
336,10781,0.0
336,46764,0.0
336,48222,0.0
65872,60779,0.0
65872,60781,0.0
65872,60782,0.0
65872,60800,0.0
65872,60799,0.0
65872,60805,0.0
65870,60746,0.0
65870,60762,0.0
65870,60798,0.0
65870,60821,0.0
65870,60843,0.0
65870,60851,0.0
65873,95070,0.0
65873,101029,0.0
65873,101030,0.0
65873,101031,0.0
65873,6277,0.0
65873,11426,0.0
65884,95070,0.0
65884,101029,0.0
65884,101030,0.0
65884,101031,0.0
65884,6277,0.0
65884,11426,0.0
65885,60746,0.0
65885,60762,0.0
65885,60798,0.0
65885,60821,0.0
65885,60843,0.0
65885,60851,0.0
65890,72734,0.0
65890,72718,0.0
65890,72736,0.0
65890,72720,0.0
65890,72760,0.0
65890,72810,0.0
65891,72734,0.0
65891,72718,0.0
65891,72736,0.0
65891,72752,0.0
65891,72720,0.0
65891,72760,0.0
65892,60779,0.0
65892,60781,0.0
65892,60782,0.0
65892,60799,0.0
65895,60779,0.0
65895,60781,0.0
65895,60782,0.0
65895,60800,0.0
65895,60799,0.0
65895,60805,0.0
65896,60746,0.0
65896,60762,0.0
65896,60798,0.0
65896,60821,0.0
65896,60843,0.0
65896,60851,0.0
65898,61259,0.0
65898,61265,0.0
65898,61276,0.0
65898,61281,0.0
65898,61316,0.0
65898,61317,0.0
65898,61318,0.0
363,25596,0.0
363,88665,0.0
363,26909,0.0
363,26011,0.0
363,25737,0.0
363,11772,0.0
362,25596,0.0
362,88665,0.0
362,26011,0.0
362,25737,0.0
362,11772,0.0
65902,60882,0.0
65902,60899,0.0
65902,60861,0.0
65903,72718,0.0
65903,72752,0.0
65903,72720,0.0
65903,72760,0.0
65904,72736,0.0
65904,72752,0.0
65904,72720,0.0
65906,72734,0.0
65906,72718,0.0
65906,72736,0.0
65906,72752,0.0
65906,72720,0.0
65913,61259,0.0
65913,61265,0.0
65913,61276,0.0
65913,61281,0.0
65913,61316,0.0
65913,61317,0.0
65913,61318,0.0
65914,60779,0.0
65914,60781,0.0
65914,60782,0.0
65914,60800,0.0
65914,60799,0.0
65914,60805,0.0
65915,72734,0.0
65915,72718,0.0
65915,72736,0.0
65915,72760,0.0
65916,72734,0.0
65916,72718,0.0
65916,72752,0.0
65916,72720,0.0
65916,72760,0.0
65917,61259,0.0
65917,61265,0.0
65917,61276,0.0
65917,61281,0.0
65917,61316,0.0
65917,61317,0.0
65917,61318,0.0
385,28944,0.0
385,28943,0.0
385,112197,0.0
385,27062,0.0
385,28945,0.0
385,112207,0.0
385,121876,0.0
65924,60882,0.0
65924,60888,0.0
65924,60890,0.0
65924,60899,0.0
65924,60914,0.0
65924,60861,0.0
65926,60779,0.0
65926,60781,0.0
65926,60782,0.0
65926,60800,0.0
65926,60799,0.0
65926,60805,0.0
65927,60779,0.0
65927,60781,0.0
65927,60782,0.0
65927,60800,0.0
65927,60799,0.0
65927,60805,0.0
65928,60800,0.0
65928,60805,0.0
65929,72734,0.0
65929,72736,0.0
65929,72752,0.0
65929,72760,0.0
65930,72769,0.0
65930,72812,0.0
65930,72788,0.0
65930,72830,0.0
65930,72855,0.0
65932,61259,0.0
65932,61265,0.0
65932,61276,0.0
65932,61281,0.0
65932,61316,0.0
65932,61317,0.0
65932,61318,0.0
65934,61259,0.0
65934,61265,0.0
65934,61276,0.0
65934,61281,0.0
65934,61316,0.0
65934,61317,0.0
65934,61318,0.0
65935,60872,0.0
65935,60880,0.0
65935,60883,0.0
65935,60885,0.0
65935,60860,0.0
65935,60901,0.0
65935,60905,0.0
404,33364,0.0
404,85198,0.0
404,113721,0.0
405,17878,0.0
405,113232,0.0
405,113720,0.0
405,113721,0.0
405,55736,0.0
406,17878,0.0
406,85198,0.0
406,113232,0.0
406,113720,0.0
406,113721,0.0
406,55736,0.0
407,33364,0.0
407,17878,0.0
407,85198,0.0
407,113232,0.0
407,113720,0.0
407,55736,0.0
408,115640,0.0
408,46319,0.0
408,21231,0.0
408,44301,0.0
408,41483,0.0
65941,60872,0.0
65941,60880,0.0
65941,60883,0.0
65941,60885,0.0
65941,60860,0.0
65941,60901,0.0
65941,60905,0.0
65944,74588,0.0
65944,74556,0.0
65944,74566,0.0
65944,74569,0.0
65944,74583,0.0
65944,74584,0.0
65944,74635,0.0
65945,74588,0.0
65945,74556,0.0
65945,74566,0.0
65945,74569,0.0
65945,74583,0.0
65945,74584,0.0
65945,74600,0.0
65948,61259,0.0
65948,61265,0.0
65948,61276,0.0
65948,61281,0.0
65948,61316,0.0
65948,61317,0.0
65948,61318,0.0
65949,74588,0.0
65949,74556,0.0
65949,74566,0.0
65949,74569,0.0
65949,74583,0.0
65949,74584,0.0
65949,74637,0.0
65951,60885,0.0
65951,60860,0.0
416,24912,0.0
416,37188,0.0
416,44319,0.0
416,37189,0.0
416,84680,0.0
416,31647,0.0
415,87345,0.0
415,12414,0.0
415,111840,0.0
415,87278,0.0
415,87369,0.0
65954,60872,0.0
65954,60880,0.0
65954,60885,0.0
65954,60860,0.0
65954,60901,0.0
65954,60905,0.0
419,25673,0.0
419,39251,0.0
419,39121,0.0
419,19048,0.0
419,17753,0.0
420,25673,0.0
420,39251,0.0
420,1857,0.0
420,39121,0.0
420,19048,0.0
420,17753,0.0
421,25673,0.0
421,39251,0.0
421,19048,0.0
421,17753,0.0
421,37281,0.0
65956,60846,0.0
65956,60872,0.0
65956,60880,0.0
65956,60883,0.0
65956,60885,0.0
65956,60860,0.0
65956,60901,0.0
65956,60905,0.0
65959,60856,0.0
65959,60872,0.0
65959,60880,0.0
65959,60883,0.0
65959,60860,0.0
65959,60901,0.0
65959,60905,0.0
65960,72810,0.0
65960,72855,0.0
65955,60882,0.0
65955,60888,0.0
65955,60914,0.0
426,2500,0.0
426,85711,0.0
426,85709,0.0
426,85784,0.0
426,85802,0.0
426,85803,0.0
65957,60882,0.0
65957,60888,0.0
65957,60890,0.0
65957,60899,0.0
65957,60914,0.0
65957,60861,0.0
117316,90624,0.0
117316,91076,0.0
117316,94624,0.0
117316,119795,0.0
117316,121098,0.0
117316,4151,0.0
429,91224,0.0
429,21991,0.0
433,119310,0.0
433,86761,0.0
433,15460,0.0
433,119308,0.0
433,10406,0.0
433,30784,0.0
433,10001,0.0
433,18554,0.0
435,78398,0.0
435,26022,0.0
65973,72769,0.0
65973,72810,0.0
65973,72812,0.0
65973,72788,0.0
65973,72843,0.0
65973,72855,0.0
65974,60882,0.0
65974,60890,0.0
65974,60914,0.0
65974,60861,0.0
65974,60930,0.0
439,443,0.0
439,95474,0.0
439,98055,0.0
439,440,0.0
439,442,0.0
440,1568,0.0
440,1566,0.0
440,95477,0.0
440,987,0.0
440,118447,0.0
440,118517,0.0
65976,60872,0.0
65976,60880,0.0
65976,60883,0.0
65976,60885,0.0
65976,60901,0.0
65976,60905,0.0
442,1568,0.0
442,1566,0.0
442,95477,0.0
443,1568,0.0
443,1566,0.0
443,95477,0.0
65975,74588,0.0
65975,74556,0.0
65975,74566,0.0
65975,74569,0.0
65975,74583,0.0
65975,74584,0.0
65982,72769,0.0
65982,72810,0.0
65982,72812,0.0
65982,72788,0.0
65982,72830,0.0
65982,72843,0.0
65987,72769,0.0
65987,72812,0.0
65987,72788,0.0
65987,72830,0.0
65987,72843,0.0
65987,72855,0.0
65988,74588,0.0
65988,74556,0.0
65988,74566,0.0
65988,74569,0.0
65988,74583,0.0
65988,74584,0.0
65996,74600,0.0
65996,74639,0.0
65996,74617,0.0
65996,74626,0.0
65996,74635,0.0
65998,72769,0.0
65998,72810,0.0
65998,72812,0.0
65998,72788,0.0
65998,72830,0.0
65998,72843,0.0
66003,61365,0.0
66003,61404,0.0
66003,61366,0.0
66003,61386,0.0
66003,61403,0.0
66004,60890,0.0
66004,60899,0.0
66004,60861,0.0
66006,74600,0.0
66006,74639,0.0
66006,74617,0.0
66006,74626,0.0
66006,74637,0.0
66007,60888,0.0
66007,60890,0.0
66007,60899,0.0
66007,60914,0.0
66007,60861,0.0
66008,72769,0.0
66008,72788,0.0
66008,72830,0.0
66008,72843,0.0
66008,72855,0.0
66009,60882,0.0
66009,60888,0.0
66009,60890,0.0
66009,60899,0.0
66009,60914,0.0
66010,61365,0.0
66010,61366,0.0
66010,61368,0.0
66010,61386,0.0
66010,61403,0.0
66011,61365,0.0
66011,61366,0.0
66011,61368,0.0
66011,61403,0.0
478,14300,0.0
478,14156,0.0
478,113088,0.0
478,113669,0.0
479,39992,0.0
479,16336,0.0
479,481,0.0
479,50512,0.0
66014,74600,0.0
66014,74617,0.0
66014,74626,0.0
66014,74635,0.0
66014,74637,0.0
481,46608,0.0
481,46338,0.0
481,483,0.0
481,486,0.0
481,487,0.0
66017,72810,0.0
66017,72812,0.0
66017,72830,0.0
66017,72843,0.0
66017,72855,0.0
483,49659,0.0
483,1350,0.0
483,106251,0.0
483,1784,0.0
483,51748,0.0
483,28666,0.0
484,9902,0.0
484,44186,0.0
484,20041,0.0
484,214,0.0
484,20145,0.0
484,44220,0.0
484,44297,0.0
484,232,0.0
485,25190,0.0
485,25544,0.0
485,42002,0.0
485,25547,0.0
485,25840,0.0
485,26557,0.0
485,27318,0.0
486,49659,0.0
486,1350,0.0
486,106251,0.0
486,13300,0.0
486,1784,0.0
486,51748,0.0
486,28666,0.0
487,49659,0.0
487,1350,0.0
487,106251,0.0
487,13300,0.0
487,1784,0.0
487,51748,0.0
487,28666,0.0
13121,57097,0.0
13121,57357,0.0
13121,57358,0.0
13121,114179,0.0
13121,114192,0.0
66025,61365,0.0
66025,61404,0.0
66025,61366,0.0
