Algorithm,Dataset,Time_Elapsed,Best_Value,Round
mf,dag121037_MEDIUM_3,0.0,-inf,
mf,dag121037_MEDIUM_3,84.73519158363342,100530.78559999791,1.0
mf,dag121037_MEDIUM_3,159.55724716186523,308999.2348000007,2.0
mf,dag121037_MEDIUM_3,228.48103547096252,308999.2348000007,
mf,dag121037_MEDIUM_3,300.43816614151,308999.2348000007,
mf,dag121037_MEDIUM_3,369.4199798107147,308999.2348000007,
mf,dag121037_MEDIUM_3,442.1262631416321,308999.2348000007,
mf,dag121037_MEDIUM_3,515.265839099884,308999.2348000007,
mf,dag121037_MEDIUM_3,587.2497317790985,308999.2348000007,
mf,dag121037_MEDIUM_3,657.3976716995239,308999.2348000007,
mf,dag121037_MEDIUM_3,727.2622787952423,308999.2348000007,
mf,dag121037_MEDIUM_3,794.6786546707153,308999.2348000007,
mf,dag121037_MEDIUM_3,863.7410049438477,308999.2348000007,
mf,dag121037_MEDIUM_3,932.6327183246613,308999.2348000007,
mf,dag121037_MEDIUM_3,1001.3571176528931,308999.2348000007,
mf,dag121037_MEDIUM_3,1071.8944783210754,308999.2348000007,
