Algorithm,Dataset,Time_Elapsed,Best_Value,Round
sghc,dag122485_MEDIUM_1,0.0,-inf,
sghc,dag122485_MEDIUM_1,1.6625149250030518,94447.07769999951,1.0
sghc,dag122485_MEDIUM_1,3.500746250152588,291745.0621000013,1.0
sghc,dag122485_MEDIUM_1,7.447688102722168,293023.6029999977,3.0
sghc,dag122485_MEDIUM_1,9.135565757751465,294263.12710000057,4.0
sghc,dag122485_MEDIUM_1,11.168488025665283,301545.0532999998,5.0
sghc,dag122485_MEDIUM_1,21.174121618270874,301545.0532999998,
sghc,dag122485_MEDIUM_1,1000.0,301545.0532999998,
