Algorithm,Dataset,Time_Elapsed,Best_Value,Round
sa,dag121037_MEDIUM_0,0.0,-inf,
sa,dag121037_MEDIUM_0,1.7300405502319336,-233283.4597999994,1.0
sa,dag121037_MEDIUM_0,11.745797395706177,-233283.4597999994,
sa,dag121037_MEDIUM_0,14.569262027740479,300086.44330000057,1.0
sa,dag121037_MEDIUM_0,24.575542449951172,300086.44330000057,
sa,dag121037_MEDIUM_0,29.227200984954834,301706.53730000154,2.0
sa,dag121037_MEDIUM_0,39.23412346839905,301706.53730000154,
sa,dag121037_MEDIUM_0,43.588865995407104,305156.72140000114,3.0
sa,dag121037_MEDIUM_0,53.59499645233154,305156.72140000114,
sa,dag121037_MEDIUM_0,63.59945273399353,305156.72140000114,
sa,dag121037_MEDIUM_0,73.60798287391663,305156.72140000114,
sa,dag121037_MEDIUM_0,83.60992479324341,305156.72140000114,
sa,dag121037_MEDIUM_0,93.60992741584778,305156.72140000114,
sa,dag121037_MEDIUM_0,103.61647415161133,305156.72140000114,
sa,dag121037_MEDIUM_0,113.61884784698486,305156.72140000114,
sa,dag121037_MEDIUM_0,123.62177968025208,305156.72140000114,
sa,dag121037_MEDIUM_0,133.62652373313904,305156.72140000114,
sa,dag121037_MEDIUM_0,143.63484001159668,305156.72140000114,
sa,dag121037_MEDIUM_0,153.63724875450134,305156.72140000114,
sa,dag121037_MEDIUM_0,163.63963723182678,305156.72140000114,
sa,dag121037_MEDIUM_0,173.64295649528503,305156.72140000114,
sa,dag121037_MEDIUM_0,183.64446926116943,305156.72140000114,
sa,dag121037_MEDIUM_0,193.65192079544067,305156.72140000114,
sa,dag121037_MEDIUM_0,203.6590793132782,305156.72140000114,
sa,dag121037_MEDIUM_0,213.65943813323975,305156.72140000114,
sa,dag121037_MEDIUM_0,223.66411924362183,305156.72140000114,
sa,dag121037_MEDIUM_0,233.67169952392578,305156.72140000114,
sa,dag121037_MEDIUM_0,243.679505109787,305156.72140000114,
sa,dag121037_MEDIUM_0,253.6859905719757,305156.72140000114,
sa,dag121037_MEDIUM_0,263.687118768692,305156.72140000114,
sa,dag121037_MEDIUM_0,273.69491481781006,305156.72140000114,
sa,dag121037_MEDIUM_0,283.6971664428711,305156.72140000114,
sa,dag121037_MEDIUM_0,293.7035872936249,305156.72140000114,
sa,dag121037_MEDIUM_0,303.70557284355164,305156.72140000114,
sa,dag121037_MEDIUM_0,313.70860266685486,305156.72140000114,
sa,dag121037_MEDIUM_0,323.71375370025635,305156.72140000114,
sa,dag121037_MEDIUM_0,333.71592688560486,305156.72140000114,
sa,dag121037_MEDIUM_0,343.7179913520813,305156.72140000114,
sa,dag121037_MEDIUM_0,353.7251687049866,305156.72140000114,
sa,dag121037_MEDIUM_0,363.72562193870544,305156.72140000114,
sa,dag121037_MEDIUM_0,373.7331209182739,305156.72140000114,
sa,dag121037_MEDIUM_0,383.73647809028625,305156.72140000114,
sa,dag121037_MEDIUM_0,393.74457836151123,305156.72140000114,
sa,dag121037_MEDIUM_0,403.74481678009033,305156.72140000114,
sa,dag121037_MEDIUM_0,413.7476031780243,305156.72140000114,
sa,dag121037_MEDIUM_0,423.7500946521759,305156.72140000114,
sa,dag121037_MEDIUM_0,433.7509970664978,305156.72140000114,
sa,dag121037_MEDIUM_0,443.7523753643036,305156.72140000114,
sa,dag121037_MEDIUM_0,453.7577283382416,305156.72140000114,
sa,dag121037_MEDIUM_0,463.76612854003906,305156.72140000114,
sa,dag121037_MEDIUM_0,473.7707951068878,305156.72140000114,
sa,dag121037_MEDIUM_0,483.7764995098114,305156.72140000114,
sa,dag121037_MEDIUM_0,493.7835967540741,305156.72140000114,
sa,dag121037_MEDIUM_0,503.7848196029663,305156.72140000114,
sa,dag121037_MEDIUM_0,513.8700404167175,305156.72140000114,
sa,dag121037_MEDIUM_0,523.8783295154572,305156.72140000114,
sa,dag121037_MEDIUM_0,533.8845195770264,305156.72140000114,
sa,dag121037_MEDIUM_0,543.888069152832,305156.72140000114,
sa,dag121037_MEDIUM_0,553.8894777297974,305156.72140000114,
sa,dag121037_MEDIUM_0,563.8922669887543,305156.72140000114,
sa,dag121037_MEDIUM_0,573.8952515125275,305156.72140000114,
sa,dag121037_MEDIUM_0,583.9025044441223,305156.72140000114,
sa,dag121037_MEDIUM_0,593.9085266590118,305156.72140000114,
sa,dag121037_MEDIUM_0,603.9113161563873,305156.72140000114,
sa,dag121037_MEDIUM_0,613.9135677814484,305156.72140000114,
sa,dag121037_MEDIUM_0,623.9198732376099,305156.72140000114,
sa,dag121037_MEDIUM_0,633.9228568077087,305156.72140000114,
sa,dag121037_MEDIUM_0,643.9246914386749,305156.72140000114,
sa,dag121037_MEDIUM_0,653.9262359142303,305156.72140000114,
sa,dag121037_MEDIUM_0,663.9341995716095,305156.72140000114,
sa,dag121037_MEDIUM_0,673.9386711120605,305156.72140000114,
sa,dag121037_MEDIUM_0,683.9467821121216,305156.72140000114,
sa,dag121037_MEDIUM_0,693.9553351402283,305156.72140000114,
sa,dag121037_MEDIUM_0,703.9616303443909,305156.72140000114,
sa,dag121037_MEDIUM_0,713.9680233001709,305156.72140000114,
sa,dag121037_MEDIUM_0,723.9714572429657,305156.72140000114,
sa,dag121037_MEDIUM_0,733.9725897312164,305156.72140000114,
sa,dag121037_MEDIUM_0,743.9739170074463,305156.72140000114,
sa,dag121037_MEDIUM_0,753.981139421463,305156.72140000114,
sa,dag121037_MEDIUM_0,763.9886088371277,305156.72140000114,
sa,dag121037_MEDIUM_0,773.9913578033447,305156.72140000114,
sa,dag121037_MEDIUM_0,783.9949839115143,305156.72140000114,
sa,dag121037_MEDIUM_0,793.9993650913239,305156.72140000114,
sa,dag121037_MEDIUM_0,804.0056869983673,305156.72140000114,
sa,dag121037_MEDIUM_0,814.0121946334839,305156.72140000114,
sa,dag121037_MEDIUM_0,824.0187385082245,305156.72140000114,
sa,dag121037_MEDIUM_0,834.0214550495148,305156.72140000114,
sa,dag121037_MEDIUM_0,844.0257647037506,305156.72140000114,
sa,dag121037_MEDIUM_0,854.0294673442841,305156.72140000114,
sa,dag121037_MEDIUM_0,864.0333909988403,305156.72140000114,
sa,dag121037_MEDIUM_0,874.0397346019745,305156.72140000114,
sa,dag121037_MEDIUM_0,884.0455083847046,305156.72140000114,
sa,dag121037_MEDIUM_0,894.0469727516174,305156.72140000114,
sa,dag121037_MEDIUM_0,904.0551133155823,305156.72140000114,
sa,dag121037_MEDIUM_0,914.0597167015076,305156.72140000114,
sa,dag121037_MEDIUM_0,924.0658066272736,305156.72140000114,
sa,dag121037_MEDIUM_0,934.0727474689484,305156.72140000114,
sa,dag121037_MEDIUM_0,944.0820083618164,305156.72140000114,
sa,dag121037_MEDIUM_0,954.0860826969147,305156.72140000114,
sa,dag121037_MEDIUM_0,964.0930902957916,305156.72140000114,
sa,dag121037_MEDIUM_0,974.1030917167664,305156.72140000114,
sa,dag121037_MEDIUM_0,984.1053631305695,305156.72140000114,
sa,dag121037_MEDIUM_0,994.1108129024506,305156.72140000114,
sa,dag121037_MEDIUM_0,1004.1121385097504,305156.72140000114,
sa,dag121037_MEDIUM_0,1014.112886428833,305156.72140000114,
sa,dag121037_MEDIUM_0,1024.1191937923431,305156.72140000114,
sa,dag121037_MEDIUM_0,1034.1237127780914,305156.72140000114,
sa,dag121037_MEDIUM_0,1044.130123615265,305156.72140000114,
sa,dag121037_MEDIUM_0,1054.1311030387878,305156.72140000114,
sa,dag121037_MEDIUM_0,1064.1360211372375,305156.72140000114,
sa,dag121037_MEDIUM_0,1074.1450681686401,305156.72140000114,
sa,dag121037_MEDIUM_0,1084.1491115093231,305156.72140000114,
sa,dag121037_MEDIUM_0,1094.1538772583008,305156.72140000114,
sa,dag121037_MEDIUM_0,1104.1605467796326,305156.72140000114,
sa,dag121037_MEDIUM_0,1114.1684312820435,305156.72140000114,
sa,dag121037_MEDIUM_0,1124.1707255840302,305156.72140000114,
sa,dag121037_MEDIUM_0,1134.1768612861633,305156.72140000114,
sa,dag121037_MEDIUM_0,1144.1821875572205,305156.72140000114,
sa,dag121037_MEDIUM_0,1154.191017150879,305156.72140000114,
sa,dag121037_MEDIUM_0,1164.1938495635986,305156.72140000114,
sa,dag121037_MEDIUM_0,1174.1949226856232,305156.72140000114,
sa,dag121037_MEDIUM_0,1184.2008810043335,305156.72140000114,
sa,dag121037_MEDIUM_0,1194.2023031711578,305156.72140000114,
sa,dag121037_MEDIUM_0,1204.2111084461212,305156.72140000114,
sa,dag121037_MEDIUM_0,1214.212124824524,305156.72140000114,
sa,dag121037_MEDIUM_0,1224.218934059143,305156.72140000114,
sa,dag121037_MEDIUM_0,1234.2274479866028,305156.72140000114,
sa,dag121037_MEDIUM_0,1244.237035036087,305156.72140000114,
sa,dag121037_MEDIUM_0,1254.2433245182037,305156.72140000114,
sa,dag121037_MEDIUM_0,1264.2495737075806,305156.72140000114,
sa,dag121037_MEDIUM_0,1274.2497863769531,305156.72140000114,
sa,dag121037_MEDIUM_0,1284.2525959014893,305156.72140000114,
sa,dag121037_MEDIUM_0,1294.2528476715088,305156.72140000114,
sa,dag121037_MEDIUM_0,1304.261889219284,305156.72140000114,
sa,dag121037_MEDIUM_0,1314.265795469284,305156.72140000114,
sa,dag121037_MEDIUM_0,1324.270886182785,305156.72140000114,
sa,dag121037_MEDIUM_0,1334.2764489650726,305156.72140000114,
sa,dag121037_MEDIUM_0,1344.2835721969604,305156.72140000114,
sa,dag121037_MEDIUM_0,1354.2866835594177,305156.72140000114,
sa,dag121037_MEDIUM_0,1364.2911393642426,305156.72140000114,
sa,dag121037_MEDIUM_0,1374.2976081371307,305156.72140000114,
sa,dag121037_MEDIUM_0,1384.3077046871185,305156.72140000114,
sa,dag121037_MEDIUM_0,1394.3130776882172,305156.72140000114,
sa,dag121037_MEDIUM_0,1404.3161249160767,305156.72140000114,
sa,dag121037_MEDIUM_0,1414.3236367702484,305156.72140000114,
sa,dag121037_MEDIUM_0,1424.3263056278229,305156.72140000114,
sa,dag121037_MEDIUM_0,1434.3319952487946,305156.72140000114,
sa,dag121037_MEDIUM_0,1444.3380007743835,305156.72140000114,
sa,dag121037_MEDIUM_0,1454.338354587555,305156.72140000114,
sa,dag121037_MEDIUM_0,1464.3418383598328,305156.72140000114,
sa,dag121037_MEDIUM_0,1474.350037097931,305156.72140000114,
sa,dag121037_MEDIUM_0,1484.3554718494415,305156.72140000114,
sa,dag121037_MEDIUM_0,1494.3576219081879,305156.72140000114,
sa,dag121037_MEDIUM_0,1504.3604333400726,305156.72140000114,
sa,dag121037_MEDIUM_0,1514.360937833786,305156.72140000114,
sa,dag121037_MEDIUM_0,1524.3624317646027,305156.72140000114,
sa,dag121037_MEDIUM_0,1534.3625144958496,305156.72140000114,
sa,dag121037_MEDIUM_0,1544.3645799160004,305156.72140000114,
sa,dag121037_MEDIUM_0,1554.3653473854065,305156.72140000114,
sa,dag121037_MEDIUM_0,1564.3681001663208,305156.72140000114,
sa,dag121037_MEDIUM_0,1574.3708214759827,305156.72140000114,
sa,dag121037_MEDIUM_0,1584.3774003982544,305156.72140000114,
sa,dag121037_MEDIUM_0,1594.3829538822174,305156.72140000114,
sa,dag121037_MEDIUM_0,1604.3855402469635,305156.72140000114,
sa,dag121037_MEDIUM_0,1614.3861591815948,305156.72140000114,
