Algorithm,Dataset,Time_Elapsed,Best_Value,Round
qpbo,dag121037_MEDIUM_2,0.0,-inf,
qpbo,dag121037_MEDIUM_2,208.52739644050598,131286.89130000095,QPBO_Base
qpbo,dag121037_MEDIUM_2,209.29693341255188,131421.9652000009,Greedy_Add_6
qpbo,dag121037_MEDIUM_2,209.41657781600952,132375.4971000008,Greedy_Add_7
qpbo,dag121037_MEDIUM_2,210.13320016860962,133235.5302000008,Greedy_Add_13
qpbo,dag121037_MEDIUM_2,210.61152386665344,134128.47190000082,Greedy_Add_17
qpbo,dag121037_MEDIUM_2,212.65510439872742,134354.72800000018,Greedy_Add_34
qpbo,dag121037_MEDIUM_2,213.1373746395111,134920.70590000018,Greedy_Add_38
qpbo,dag121037_MEDIUM_2,214.82504224777222,135559.28380000012,Greedy_Add_52
qpbo,dag121037_MEDIUM_2,215.31921219825745,136196.51430000056,Greedy_Add_56
qpbo,dag121037_MEDIUM_2,217.0218460559845,136919.30920000048,Greedy_Add_70
qpbo,dag121037_MEDIUM_2,225.414883852005,136979.26550000042,Greedy_Add_139
qpbo,dag121037_MEDIUM_2,246.0571699142456,137014.23570000043,Greedy_Add_303
qpbo,dag121037_MEDIUM_2,248.40121340751648,137468.08740000034,Greedy_Add_321
qpbo,dag121037_MEDIUM_2,249.95312118530273,137912.05990000028,Greedy_Add_333
qpbo,dag121037_MEDIUM_2,252.41627860069275,138351.30770000024,Greedy_Add_352
qpbo,dag121037_MEDIUM_2,252.79839944839478,138783.57060000027,Greedy_Add_355
qpbo,dag121037_MEDIUM_2,256.9008574485779,139209.1606000003,Greedy_Add_387
qpbo,dag121037_MEDIUM_2,262.9929373264313,139329.01970000027,Greedy_Add_434
qpbo,dag121037_MEDIUM_2,264.04985213279724,139734.3609000003,Greedy_Add_442
qpbo,dag121037_MEDIUM_2,270.72747588157654,140121.33040000027,Greedy_Add_492
qpbo,dag121037_MEDIUM_2,277.49398589134216,140337.07950000028,Greedy_Add_543
qpbo,dag121037_MEDIUM_2,282.00248193740845,140695.9829000003,Greedy_Add_577
qpbo,dag121037_MEDIUM_2,290.4087257385254,140848.66460000037,Greedy_Add_640
qpbo,dag121037_MEDIUM_2,291.7362675666809,141006.61160000038,Greedy_Add_650
qpbo,dag121037_MEDIUM_2,295.4328775405884,141083.8684000002,Greedy_Add_678
qpbo,dag121037_MEDIUM_2,296.6354925632477,141223.4009000002,Greedy_Add_687
qpbo,dag121037_MEDIUM_2,297.0356090068817,141543.10000000018,Greedy_Add_690
qpbo,dag121037_MEDIUM_2,297.56884241104126,141832.5631000002,Greedy_Add_694
qpbo,dag121037_MEDIUM_2,299.2871370315552,142028.97400000028,Greedy_Add_707
qpbo,dag121037_MEDIUM_2,300.48909616470337,142083.63750000024,Greedy_Add_716
qpbo,dag121037_MEDIUM_2,303.17721796035767,142229.6619000002,Greedy_Add_736
qpbo,dag121037_MEDIUM_2,303.31443905830383,142539.46610000025,Greedy_Add_737
qpbo,dag121037_MEDIUM_2,306.5365152359009,142848.51990000028,Greedy_Add_761
qpbo,dag121037_MEDIUM_2,307.88035249710083,142987.97110000023,Greedy_Add_771
qpbo,dag121037_MEDIUM_2,308.0157194137573,143294.22850000026,Greedy_Add_772
qpbo,dag121037_MEDIUM_2,309.6218638420105,143597.5760000003,Greedy_Add_784
qpbo,dag121037_MEDIUM_2,310.6904401779175,143898.83750000029,Greedy_Add_792
qpbo,dag121037_MEDIUM_2,311.2352440357208,144194.7525000003,Greedy_Add_796
qpbo,dag121037_MEDIUM_2,311.3724482059479,144474.78020000033,Greedy_Add_797
qpbo,dag121037_MEDIUM_2,313.25014543533325,144791.54000000024,Greedy_Add_811
qpbo,dag121037_MEDIUM_2,318.1275510787964,145082.97320000033,Greedy_Add_847
qpbo,dag121037_MEDIUM_2,318.4010171890259,145372.09450000027,Greedy_Add_849
qpbo,dag121037_MEDIUM_2,319.34846353530884,145390.74510000035,Greedy_Add_856
qpbo,dag121037_MEDIUM_2,320.8468475341797,145678.66600000035,Greedy_Add_867
qpbo,dag121037_MEDIUM_2,323.27161931991577,145964.25770000037,Greedy_Add_885
qpbo,dag121037_MEDIUM_2,326.66345834732056,146245.0768000004,Greedy_Add_910
qpbo,dag121037_MEDIUM_2,332.0516183376312,146517.84510000038,Greedy_Add_950
qpbo,dag121037_MEDIUM_2,332.4819664955139,146637.62780000037,Greedy_Add_953
qpbo,dag121037_MEDIUM_2,335.70214104652405,146904.03030000033,Greedy_Add_976
qpbo,dag121037_MEDIUM_2,344.6025311946869,147142.22740000032,Greedy_Add_1042
qpbo,dag121037_MEDIUM_2,347.41378021240234,147391.8028000003,Greedy_Add_1063
qpbo,dag121037_MEDIUM_2,363.82908821105957,147410.42050000027,Greedy_Add_1186
qpbo,dag121037_MEDIUM_2,364.4935796260834,147636.78230000025,Greedy_Add_1191
qpbo,dag121037_MEDIUM_2,366.330602645874,147860.9747000002,Greedy_Add_1205
qpbo,dag121037_MEDIUM_2,367.13162660598755,148084.46350000016,Greedy_Add_1211
qpbo,dag121037_MEDIUM_2,368.2025291919708,148118.61800000016,Greedy_Add_1219
qpbo,dag121037_MEDIUM_2,368.599871635437,148163.32410000017,Greedy_Add_1222
qpbo,dag121037_MEDIUM_2,371.2615349292755,148349.3987000002,Greedy_Add_1242
qpbo,dag121037_MEDIUM_2,371.92122316360474,148566.70260000022,Greedy_Add_1247
qpbo,dag121037_MEDIUM_2,373.91232347488403,148633.31790000023,Greedy_Add_1262
qpbo,dag121037_MEDIUM_2,374.98103952407837,148636.4609000002,Greedy_Add_1270
qpbo,dag121037_MEDIUM_2,375.7895894050598,148846.64030000023,Greedy_Add_1276
qpbo,dag121037_MEDIUM_2,376.05192613601685,149056.73580000023,Greedy_Add_1278
qpbo,dag121037_MEDIUM_2,377.2547266483307,149252.99800000025,Greedy_Add_1287
qpbo,dag121037_MEDIUM_2,387.4080901145935,149288.21210000027,Greedy_Add_1363
qpbo,dag121037_MEDIUM_2,389.1437532901764,149302.94260000027,Greedy_Add_1376
qpbo,dag121037_MEDIUM_2,389.41390800476074,149496.3371000003,Greedy_Add_1378
qpbo,dag121037_MEDIUM_2,399.5994939804077,149508.0111000002,Greedy_Add_1454
qpbo,dag121037_MEDIUM_2,400.926025390625,149527.18020000026,Greedy_Add_1464
qpbo,dag121037_MEDIUM_2,404.13847398757935,149703.51400000023,Greedy_Add_1488
qpbo,dag121037_MEDIUM_2,406.6693263053894,149876.6969000002,Greedy_Add_1507
qpbo,dag121037_MEDIUM_2,408.2672574520111,150036.74250000023,Greedy_Add_1519
qpbo,dag121037_MEDIUM_2,408.9328851699829,150206.2051000002,Greedy_Add_1524
qpbo,dag121037_MEDIUM_2,409.46557807922363,150374.87010000023,Greedy_Add_1528
qpbo,dag121037_MEDIUM_2,410.79940700531006,150542.6411000002,Greedy_Add_1538
qpbo,dag121037_MEDIUM_2,413.18070101737976,150706.69650000022,Greedy_Add_1556
qpbo,dag121037_MEDIUM_2,419.32641220092773,150864.90680000017,Greedy_Add_1602
qpbo,dag121037_MEDIUM_2,419.9937119483948,151020.47100000014,Greedy_Add_1607
qpbo,dag121037_MEDIUM_2,420.13422656059265,151177.85360000012,Greedy_Add_1608
qpbo,dag121037_MEDIUM_2,420.5360109806061,151242.7318000001,Greedy_Add_1611
qpbo,dag121037_MEDIUM_2,423.62677788734436,151397.1442000001,Greedy_Add_1634
qpbo,dag121037_MEDIUM_2,425.37554383277893,151550.29650000014,Greedy_Add_1647
qpbo,dag121037_MEDIUM_2,425.6411871910095,151617.0297000001,Greedy_Add_1649
qpbo,dag121037_MEDIUM_2,427.6524829864502,151650.05809999994,Greedy_Add_1664
qpbo,dag121037_MEDIUM_2,429.52866101264954,151652.0102999999,Greedy_Add_1678
qpbo,dag121037_MEDIUM_2,449.2685024738312,151783.43899999993,Greedy_Add_1825
qpbo,dag121037_MEDIUM_2,451.27008152008057,151888.67569999993,Greedy_Add_1840
qpbo,dag121037_MEDIUM_2,451.67276763916016,152015.8966,Greedy_Add_1843
qpbo,dag121037_MEDIUM_2,455.95774722099304,152139.74229999995,Greedy_Add_1875
qpbo,dag121037_MEDIUM_2,456.230211019516,152263.42259999996,Greedy_Add_1877
qpbo,dag121037_MEDIUM_2,459.9772038459778,152383.82109999997,Greedy_Add_1905
qpbo,dag121037_MEDIUM_2,461.85612630844116,152502.7555,Greedy_Add_1919
qpbo,dag121037_MEDIUM_2,465.35105657577515,152617.6599,Greedy_Add_1945
