source,target,cost
681,89737,0.0
681,89738,0.0
681,77744,0.0
66218,56672,0.0
66218,56688,0.0
66218,56702,0.0
66218,56710,0.0
66218,56711,0.0
66218,56722,0.0
66218,56746,0.0
66219,70546,0.0
66219,70557,0.0
66219,70562,0.0
684,116329,0.0
685,116329,0.0
686,116329,0.0
687,116329,0.0
687,53800,0.0
688,116329,0.0
688,117669,0.0
689,37512,0.0
689,50686,0.0
689,53794,0.0
689,53800,0.0
689,53862,0.0
66227,70546,0.0
66227,70557,0.0
66227,70562,0.0
66235,70589,0.0
66235,70596,0.0
66235,70598,0.0
66235,70629,0.0
66235,70631,0.0
66235,70639,0.0
66239,56749,0.0
66244,70589,0.0
66244,70596,0.0
66244,70598,0.0
66244,70629,0.0
66244,70631,0.0
66244,70639,0.0
66248,70589,0.0
66248,70596,0.0
66248,70598,0.0
66248,70629,0.0
66248,70631,0.0
66248,70639,0.0
66252,70589,0.0
66252,70596,0.0
66252,70598,0.0
66252,70629,0.0
66252,70631,0.0
66252,70639,0.0
66257,70589,0.0
66257,70596,0.0
66257,70598,0.0
66257,70629,0.0
66257,70631,0.0
66257,70639,0.0
66259,56749,0.0
66269,70589,0.0
66269,70596,0.0
66269,70598,0.0
66269,70629,0.0
66269,70631,0.0
66269,70639,0.0
738,80595,0.0
738,89189,0.0
738,2024,0.0
738,3609,0.0
738,1326,0.0
738,50015,0.0
738,97224,0.0
738,50016,0.0
753,788,0.0
66289,59799,0.0
66289,59736,0.0
66289,59747,0.0
66289,59761,0.0
66289,59779,0.0
66289,59804,0.0
66289,59794,0.0
66289,59858,0.0
66291,59799,0.0
66291,59736,0.0
66291,59747,0.0
66291,59761,0.0
66291,59779,0.0
66291,59804,0.0
66291,59794,0.0
757,16959,0.0
66293,59736,0.0
66293,59761,0.0
66293,59779,0.0
763,2353,0.0
763,8408,0.0
763,7841,0.0
763,13179,0.0
763,84560,0.0
763,84561,0.0
763,8365,0.0
765,8603,0.0
765,12922,0.0
765,29952,0.0
66301,59799,0.0
66301,59736,0.0
66301,59747,0.0
66301,59779,0.0
66301,59804,0.0
66301,59794,0.0
66310,59799,0.0
66310,59736,0.0
