Algorithm,Dataset,Time_Elapsed,Best_Value,Round
qpbo,dag121037_MEDIUM_0,0.0,-inf,
qpbo,dag121037_MEDIUM_0,223.9512379169464,84320.88219999995,QPBO_Base
qpbo,dag121037_MEDIUM_0,224.84824657440186,84337.33329999997,Greedy_Add_7
qpbo,dag121037_MEDIUM_0,226.07084774971008,85149.94229999997,Greedy_Add_17
qpbo,dag121037_MEDIUM_0,227.19973278045654,85920.94509999995,Greedy_Add_26
qpbo,dag121037_MEDIUM_0,246.973641872406,86491.66379999998,Greedy_Add_187
qpbo,dag121037_MEDIUM_0,275.8426842689514,86909.56779999996,Greedy_Add_425
qpbo,dag121037_MEDIUM_0,279.3570387363434,87315.03359999997,Greedy_Add_454
qpbo,dag121037_MEDIUM_0,284.2056529521942,87397.27240000002,Greedy_Add_494
qpbo,dag121037_MEDIUM_0,295.50086188316345,87625.52669999999,Greedy_Add_587
qpbo,dag121037_MEDIUM_0,298.9011507034302,87831.80460000003,Greedy_Add_615
qpbo,dag121037_MEDIUM_0,302.4271216392517,87835.37229999999,Greedy_Add_644
qpbo,dag121037_MEDIUM_0,308.1576941013336,88175.562,Greedy_Add_691
qpbo,dag121037_MEDIUM_0,311.4513461589813,88503.016,Greedy_Add_718
qpbo,dag121037_MEDIUM_0,313.2871718406677,88682.60690000001,Greedy_Add_733
qpbo,dag121037_MEDIUM_0,313.7791316509247,89016.6839,Greedy_Add_737
qpbo,dag121037_MEDIUM_0,327.3874111175537,89182.95899999997,Greedy_Add_848
qpbo,dag121037_MEDIUM_0,331.00371956825256,89489.95510000002,Greedy_Add_877
qpbo,dag121037_MEDIUM_0,331.1493983268738,89777.7174,Greedy_Add_878
qpbo,dag121037_MEDIUM_0,338.0758361816406,89976.07300000003,Greedy_Add_920
qpbo,dag121037_MEDIUM_0,342.2516529560089,90115.5637,Greedy_Add_941
qpbo,dag121037_MEDIUM_0,345.7880973815918,90335.50209999998,Greedy_Add_969
qpbo,dag121037_MEDIUM_0,349.8399131298065,90357.31519999998,Greedy_Add_1002
qpbo,dag121037_MEDIUM_0,351.5517165660858,90475.73499999996,Greedy_Add_1016
qpbo,dag121037_MEDIUM_0,357.23710656166077,90750.86709999997,Greedy_Add_1067
qpbo,dag121037_MEDIUM_0,357.9058721065521,91024.55549999993,Greedy_Add_1073
qpbo,dag121037_MEDIUM_0,359.567982673645,91296.16689999998,Greedy_Add_1088
qpbo,dag121037_MEDIUM_0,360.01234006881714,91549.83969999998,Greedy_Add_1092
qpbo,dag121037_MEDIUM_0,361.8986232280731,91800.85999999999,Greedy_Add_1109
qpbo,dag121037_MEDIUM_0,364.4498920440674,92064.516,Greedy_Add_1132
qpbo,dag121037_MEDIUM_0,373.2776997089386,92200.48019999999,Greedy_Add_1212
qpbo,dag121037_MEDIUM_0,374.27304339408875,92297.26510000022,Greedy_Add_1221
qpbo,dag121037_MEDIUM_0,375.1574983596802,92544.39730000022,Greedy_Add_1229
qpbo,dag121037_MEDIUM_0,380.4874544143677,92637.9669000002,Greedy_Add_1277
qpbo,dag121037_MEDIUM_0,387.0513722896576,92762.87740000026,Greedy_Add_1336
qpbo,dag121037_MEDIUM_0,387.9458363056183,92991.54170000026,Greedy_Add_1344
qpbo,dag121037_MEDIUM_0,389.8405592441559,93212.9776000003,Greedy_Add_1361
qpbo,dag121037_MEDIUM_0,393.6566891670227,93433.03670000032,Greedy_Add_1395
qpbo,dag121037_MEDIUM_0,395.01489305496216,93510.48830000032,Greedy_Add_1407
qpbo,dag121037_MEDIUM_0,400.95144391059875,93588.22560000021,Greedy_Add_1460
qpbo,dag121037_MEDIUM_0,406.08458161354065,93789.21620000026,Greedy_Add_1506
qpbo,dag121037_MEDIUM_0,409.65518498420715,93856.86150000026,Greedy_Add_1538
qpbo,dag121037_MEDIUM_0,410.6605978012085,93917.83590000033,Greedy_Add_1547
