Algorithm,Dataset,Time_Elapsed,Best_Value,Round
nghc,dag122458_MEDIUM_0,0.0,-inf,
nghc,dag122458_MEDIUM_0,1.5656304359436035,-5737.767500000004,1.0
nghc,dag122458_MEDIUM_0,4.219087600708008,1067.5341000000599,1.0
nghc,dag122458_MEDIUM_0,6.112519025802612,1814.4041000000816,2.0
nghc,dag122458_MEDIUM_0,8.610517740249634,3294.369099999939,3.0
nghc,dag122458_MEDIUM_0,10.478073358535767,6111.0016000002015,4.0
nghc,dag122458_MEDIUM_0,12.972261667251587,10458.341700000501,5.0
nghc,dag122458_MEDIUM_0,15.37634539604187,15352.74099999976,6.0
nghc,dag122458_MEDIUM_0,17.784115314483643,24449.61119999939,7.0
nghc,dag122458_MEDIUM_0,20.671271800994873,35912.871500000336,8.0
nghc,dag122458_MEDIUM_0,23.485880374908447,55754.01399999977,9.0
nghc,dag122458_MEDIUM_0,26.54261541366577,128029.43090000044,10.0
nghc,dag122458_MEDIUM_0,28.97529625892639,174099.4156999999,11.0
nghc,dag122458_MEDIUM_0,31.711394786834717,202130.53069999992,12.0
nghc,dag122458_MEDIUM_0,33.971983671188354,231562.00379999957,13.0
nghc,dag122458_MEDIUM_0,35.7618887424469,250356.37299999932,14.0
nghc,dag122458_MEDIUM_0,37.91926956176758,263778.6217000016,15.0
nghc,dag122458_MEDIUM_0,40.480796575546265,271433.28099999926,16.0
nghc,dag122458_MEDIUM_0,42.23049211502075,276215.2838000002,17.0
nghc,dag122458_MEDIUM_0,43.99423813819885,277020.395800002,18.0
nghc,dag122458_MEDIUM_0,45.75870132446289,277998.5364000008,19.0
nghc,dag122458_MEDIUM_0,47.91228795051575,281385.8886000012,20.0
nghc,dag122458_MEDIUM_0,49.647621393203735,283323.03709999943,21.0
nghc,dag122458_MEDIUM_0,50.994083881378174,283751.8201000002,22.0
nghc,dag122458_MEDIUM_0,52.72152090072632,283862.48050000146,23.0
nghc,dag122458_MEDIUM_0,54.455031871795654,285503.248600001,24.0
nghc,dag122458_MEDIUM_0,56.19115138053894,288043.5947000013,25.0
nghc,dag122458_MEDIUM_0,58.32323908805847,289034.97120000137,26.0
nghc,dag122458_MEDIUM_0,59.65567183494568,291803.3364000007,27.0
nghc,dag122458_MEDIUM_0,1000.0,291803.3364000007,
