Algorithm,Dataset,Time_Elapsed,Best_Value,Round
qpbo,dag121037_MEDIUM_4,0.0,-inf,
qpbo,dag121037_MEDIUM_4,198.86146664619446,128017.54240000006,QPBO_Base
qpbo,dag121037_MEDIUM_4,200.82603693008423,128879.93250000008,Greedy_Add_14
qpbo,dag121037_MEDIUM_4,203.6440417766571,128920.10669999995,Greedy_Add_35
qpbo,dag121037_MEDIUM_4,204.7231523990631,129319.00629999992,Greedy_Add_43
qpbo,dag121037_MEDIUM_4,204.85994410514832,130099.46329999989,Greedy_Add_44
qpbo,dag121037_MEDIUM_4,205.2661647796631,130883.32099999997,Greedy_Add_47
qpbo,dag121037_MEDIUM_4,205.82083892822266,131661.70290000024,Greedy_Add_51
qpbo,dag121037_MEDIUM_4,206.23742508888245,132276.8812000002,Greedy_Add_54
qpbo,dag121037_MEDIUM_4,207.7337408065796,133011.23570000014,Greedy_Add_65
qpbo,dag121037_MEDIUM_4,209.36597204208374,133720.9161000002,Greedy_Add_77
qpbo,dag121037_MEDIUM_4,226.64551782608032,133851.8113000003,Greedy_Add_203
qpbo,dag121037_MEDIUM_4,229.91380763053894,134182.29330000037,Greedy_Add_227
qpbo,dag121037_MEDIUM_4,230.74769520759583,134674.36960000024,Greedy_Add_233
qpbo,dag121037_MEDIUM_4,234.023517370224,134728.16360000026,Greedy_Add_257
qpbo,dag121037_MEDIUM_4,237.4654040336609,134801.14660000015,Greedy_Add_282
qpbo,dag121037_MEDIUM_4,237.60541439056396,135270.19060000035,Greedy_Add_283
qpbo,dag121037_MEDIUM_4,240.91464710235596,135731.89010000037,Greedy_Add_307
qpbo,dag121037_MEDIUM_4,243.114483833313,136047.75770000042,Greedy_Add_323
qpbo,dag121037_MEDIUM_4,243.66445231437683,136501.24180000037,Greedy_Add_327
qpbo,dag121037_MEDIUM_4,249.72843551635742,136827.66780000034,Greedy_Add_371
qpbo,dag121037_MEDIUM_4,257.5800428390503,136871.52200000032,Greedy_Add_428
qpbo,dag121037_MEDIUM_4,259.7821400165558,137038.06760000024,Greedy_Add_444
qpbo,dag121037_MEDIUM_4,262.00110125541687,137424.7465000003,Greedy_Add_460
qpbo,dag121037_MEDIUM_4,262.14533948898315,137820.80090000038,Greedy_Add_461
qpbo,dag121037_MEDIUM_4,262.98119163513184,137886.01650000043,Greedy_Add_467
